record_type,packet_id,timestamp_us,ts_sec,ts_usec,flow_id,direction,ip_version,src_ip,dst_ip,src_port,dst_port,protocol,pkt_len,ip_len,payload_len,ttl_or_hop_limit,tcp_seq,tcp_ack,tcp_flags,tcp_window,tcp_header_len,udp_len,icmp_type,icmp_code,l7_proto,flow_iat_us,direction_iat_us,packet_label
packet,0,1753970816065937,1753970816,65937,1961821118497124,0,4,185.41.137.251,192.168.22.236,33312,11000,6,40,40,0,64,159510356,0,0,2560,20,-1,-1,-1,0,1871309,1871309,0
packet,0,1753970816065937,1753970816,65937,1715197684711789,0,4,185.41.138.92,142.250.179.202,49546,443,6,40,40,0,64,1760785933,0,0,2560,20,-1,-1,-1,0,1397666,1406102,0
packet,0,1753970816065937,1753970816,65937,1715197684711789,1,4,142.250.179.202,185.41.138.92,443,49546,6,40,40,0,64,449832611,0,0,2560,20,-1,-1,-1,0,0,1397666,0
packet,0,1753970816065937,1753970816,65937,904937779003763,0,4,185.41.137.251,192.168.22.231,21142,11000,6,40,40,0,64,1055005653,0,0,2560,20,-1,-1,-1,0,4527560,4527560,0
packet,0,1753970816065937,1753970816,65937,803516289220981,0,4,185.41.137.251,192.168.22.233,25648,11000,6,40,40,0,64,1393269517,0,0,2560,20,-1,-1,-1,0,5813318,5813318,0
packet,0,1753970816065937,1753970816,65937,1933847420895617,0,4,185.41.138.33,149.210.205.204,65014,53,6,40,40,0,64,704420499,0,0,2560,20,-1,-1,-1,12,1063397,1063397,0
packet,0,1753970816065937,1753970816,65937,1933847420895617,1,4,149.210.205.204,185.41.138.33,53,65014,6,40,40,0,64,199528220,0,0,2560,20,-1,-1,-1,12,0,1068072,0
packet,0,1753970816065937,1753970816,65937,1554565024809354,0,4,185.41.137.251,192.168.22.232,31182,11000,6,40,40,0,64,3838849719,0,0,2560,20,-1,-1,-1,0,2507379,2507379,0
packet,0,1753970816065937,1753970816,65937,2156714159276427,0,4,185.41.139.189,40.126.32.101,14375,443,6,40,40,0,64,268820371,0,0,2560,20,-1,-1,-1,0,240989,330058,0
packet,0,1753970816065937,1753970816,65937,1805251068526997,0,4,104.248.235.219,185.239.62.37,6102,22,6,40,40,0,64,2117191403,0,0,2560,20,-1,-1,-1,0,1973300,1973300,0
packet,0,1753970816065937,1753970816,65937,1177692951511452,0,4,185.41.137.251,192.168.22.232,28442,11000,6,40,40,0,64,1407432557,0,0,2560,20,-1,-1,-1,0,3660662,3660662,0
packet,0,1753970816065937,1753970816,65937,1950555690402206,0,4,185.41.137.251,192.168.22.234,27912,11000,6,40,40,0,64,1041636308,0,0,2560,20,-1,-1,-1,0,1087500,1087500,0
packet,0,1753970816065937,1753970816,65937,2207357088858532,0,4,185.41.137.251,192.168.22.233,38206,11000,6,40,40,0,64,2400606514,0,0,2560,20,-1,-1,-1,0,551997,551997,0
packet,0,1753970816065937,1753970816,65937,1187304787444134,0,4,185.41.137.251,192.168.22.231,23484,11000,6,40,40,0,64,4009968056,0,0,2560,20,-1,-1,-1,0,3527353,3527353,0
packet,0,1753970816065937,1753970816,65937,1208477563257255,0,4,185.41.137.251,192.168.22.231,22408,11000,6,40,40,0,64,797302466,0,0,2560,20,-1,-1,-1,0,3981175,3981175,0
packet,0,1753970816065937,1753970816,65937,1378611981550035,0,4,185.41.137.251,192.168.22.231,23928,11000,6,40,40,0,64,3311143002,0,0,2560,20,-1,-1,-1,0,3351738,3351738,0
packet,0,1753970816065937,1753970816,65937,1812007137214938,0,4,185.239.61.34,132.145.199.77,59673,443,6,40,40,0,64,2848687269,0,0,2560,20,-1,-1,-1,5,1202187,1202187,0
packet,0,1753970816065937,1753970816,65937,1812007137214938,1,4,132.145.199.77,185.239.61.34,443,59673,6,40,40,0,64,2319515469,0,0,2560,20,-1,-1,-1,5,0,1207742,0
packet,0,1753970816065937,1753970816,65937,1431825695932892,0,4,185.41.137.251,192.168.22.232,30838,11000,6,40,40,0,64,2341659471,0,0,2560,20,-1,-1,-1,0,2667029,2667029,0
packet,0,1753970816065937,1753970816,65937,1713175449797106,0,4,185.41.137.251,192.168.22.231,29206,11000,6,40,40,0,64,124633227,0,0,2560,20,-1,-1,-1,0,1142770,1142770,0
packet,0,1753970816065937,1753970816,65937,1110402453242359,0,4,185.41.137.251,192.168.22.231,21576,11000,6,40,40,0,64,787439661,0,0,2560,20,-1,-1,-1,0,4348650,4348650,0
packet,0,1753970816065937,1753970816,65937,578015883461112,0,4,185.41.137.251,192.168.22.235,10546,11000,6,40,40,0,64,1825861666,0,0,2560,20,-1,-1,-1,0,5275998,5275998,0
packet,0,1753970816065937,1753970816,65937,1435129375130106,0,4,185.41.137.251,192.168.22.231,26916,11000,6,40,40,0,64,510165747,0,0,2560,20,-1,-1,-1,0,2076435,2076435,0
packet,0,1753970816065937,1753970816,65937,1928149909799421,0,4,185.41.137.251,192.168.22.233,35608,11000,6,40,40,0,64,2307548300,0,0,2560,20,-1,-1,-1,0,1617005,1617005,0
packet,0,1753970816065937,1753970816,65937,1680232323514877,0,4,185.41.137.251,192.168.22.233,32404,11000,6,40,40,0,64,1076865777,0,0,2560,20,-1,-1,-1,0,2936872,2936872,0
packet,0,1753970816065937,1753970816,65937,1760968236368388,0,4,185.41.137.251,192.168.22.232,33966,11000,6,40,40,0,64,1692676794,0,0,2560,20,-1,-1,-1,0,1393786,1393786,0
packet,0,1753970816065937,1753970816,65937,1719285921120778,0,4,185.41.137.251,192.168.22.234,26884,11000,6,40,40,0,64,2704755519,0,0,2560,20,-1,-1,-1,0,1534563,1534563,0
packet,0,1753970816065937,1753970816,65937,2112102416548373,0,4,185.41.137.251,192.168.22.236,37564,11000,6,40,40,0,64,389962575,0,0,2560,20,-1,-1,-1,0,115423,115423,0
packet,0,1753970816065937,1753970816,65937,2033061429805590,0,4,185.41.137.251,192.168.22.235,21132,11000,6,40,40,0,64,1281671792,0,0,2560,20,-1,-1,-1,0,854722,854722,0
packet,0,1753970816065937,1753970816,65937,2109235321864727,0,4,185.41.137.251,192.168.22.234,29940,11000,6,40,40,0,64,888788062,0,0,2560,20,-1,-1,-1,0,247163,247163,0
packet,0,1753970816065937,1753970816,65937,1570997629190695,0,4,104.156.155.9,185.239.63.77,59080,8446,6,40,40,0,64,2637874612,0,0,2560,20,-1,-1,-1,0,2765697,2765697,0
packet,0,1753970816065937,1753970816,65937,2181257157640758,0,4,185.41.137.251,192.168.22.234,29104,11000,6,40,40,0,64,4140006592,0,0,2560,20,-1,-1,-1,0,623610,623610,0
packet,0,1753970816065937,1753970816,65937,1407721844146749,0,4,185.239.61.28,4.231.128.59,50868,443,6,40,40,0,64,4252667736,0,0,2560,20,-1,-1,-1,5,2777082,2777082,0
packet,0,1753970816065937,1753970816,65937,1407721844146749,1,4,4.231.128.59,185.239.61.28,443,50868,6,40,40,0,64,1327225809,0,0,2560,20,-1,-1,-1,5,0,2778950,0
packet,0,1753970816065937,1753970816,65937,2233124835263058,0,4,185.239.62.161,20.190.160.17,54599,443,6,40,40,0,64,973078645,0,0,2560,20,-1,-1,-1,0,545998,545998,0
packet,0,1753970816065937,1753970816,65937,789316504486485,0,4,185.41.137.251,192.168.22.233,25910,11000,6,40,40,0,64,233587157,0,0,2560,20,-1,-1,-1,0,5685552,5685552,0
packet,0,1753970816065937,1753970816,65937,1178340306354781,0,4,185.41.137.251,192.168.22.231,24148,11000,6,40,40,0,64,1731226473,0,0,2560,20,-1,-1,-1,0,3267296,3267296,0
packet,0,1753970816065937,1753970816,65937,1943575763911268,0,4,185.41.137.251,192.168.22.236,34314,11000,6,40,40,0,64,2307909156,0,0,2560,20,-1,-1,-1,0,1482342,1482342,0
packet,0,1753970816065937,1753970816,65937,2103444724089456,0,4,185.41.137.251,1.1.1.1,36010,53,6,40,40,0,64,3726611474,0,0,2560,20,-1,-1,-1,0,634036,634036,0
packet,0,1753970816065937,1753970816,65937,2103444724089456,1,4,1.1.1.1,185.41.137.251,53,36010,6,40,40,0,64,1520695234,0,0,2560,20,-1,-1,-1,0,0,638628,0
packet,0,1753970816065937,1753970816,65937,1886039265084018,0,4,185.239.62.221,40.99.204.72,56093,443,6,40,40,0,64,2601606080,0,0,2560,20,-1,-1,-1,0,66866,624176,0
packet,0,1753970816065937,1753970816,65937,1266227304825466,0,4,185.41.137.251,192.168.22.234,22428,11000,6,40,40,0,64,1587911980,0,0,2560,20,-1,-1,-1,0,3377905,3377905,0
packet,0,1753970816065937,1753970816,65937,907528496775806,0,4,185.41.137.251,192.168.22.236,26120,11000,6,40,40,0,64,3031738154,0,0,2560,20,-1,-1,-1,0,4920173,4920173,0
packet,0,1753970816065937,1753970816,65937,938252372509316,0,4,194.163.135.78,185.239.62.23,53043,80,6,40,40,0,64,2051202563,0,0,2560,20,-1,-1,-1,0,4323196,4323196,0
packet,0,1753970816065937,1753970816,65937,1821858624340614,0,4,185.239.62.22,51.8.71.184,62827,443,6,40,40,0,64,1852401669,0,0,2560,20,-1,-1,-1,1,1065649,1065649,0
packet,0,1753970816065937,1753970816,65937,1821858624340614,1,4,51.8.71.184,185.239.62.22,443,62827,6,40,40,0,64,1852450227,0,0,2560,20,-1,-1,-1,1,0,1199400,0
packet,0,1753970816065937,1753970816,65937,701251953853065,0,4,185.41.137.251,192.168.22.235,39100,11000,6,40,40,0,64,1737534728,0,0,2560,20,-1,-1,-1,0,5902665,5902665,0
packet,0,1753970816065937,1753970816,65937,2030141230056076,0,4,185.239.62.147,151.101.64.84,8857,443,6,40,40,0,64,4167002436,0,0,2560,20,-1,-1,-1,5,36812,39880,0
packet,0,1753970816065937,1753970816,65937,2030141230056076,1,4,151.101.64.84,185.239.62.147,443,8857,6,40,40,0,64,3678588905,0,0,2560,20,-1,-1,-1,5,0,36812,0
packet,0,1753970816065937,1753970816,65937,1475298541011596,0,4,185.239.61.81,185.133.88.214,54299,10051,6,40,40,0,64,2767300784,0,0,2560,20,-1,-1,-1,1,2248011,2252706,0
packet,0,1753970816065937,1753970816,65937,1374123013800588,0,4,185.41.137.251,192.168.22.233,30768,11000,6,40,40,0,64,1422932847,0,0,2560,20,-1,-1,-1,0,3614928,3614928,0
packet,0,1753970816065937,1753970816,65937,1161941311980182,0,4,185.41.137.251,192.168.22.232,28596,11000,6,40,40,0,64,3352780264,0,0,2560,20,-1,-1,-1,0,3598794,3598794,0
packet,0,1753970816065937,1753970816,65937,1396689651073696,0,4,185.41.137.251,192.168.22.233,30162,11000,6,40,40,0,64,3779866191,0,0,2560,20,-1,-1,-1,0,3871817,3871817,0
packet,0,1753970816065937,1753970816,65937,923330422276772,0,4,185.239.63.72,13.69.239.73,64574,443,6,40,40,0,64,2199022709,0,0,2560,20,-1,-1,-1,0,4051202,4051202,0
packet,0,1753970816065937,1753970816,65937,656407530406582,0,4,185.41.137.251,192.168.22.231,19750,11000,6,40,40,0,64,2242078880,0,0,2560,20,-1,-1,-1,0,5126674,5126674,0
packet,0,1753970816065937,1753970816,65937,1797245027189446,0,4,89.34.230.131,185.41.137.78,60445,25,6,40,40,0,64,1730914864,0,0,2560,20,-1,-1,-1,0,1026087,1026371,0
packet,0,1753970816065937,1753970816,65937,1797245027189446,1,4,185.41.137.78,89.34.230.131,25,60445,6,40,40,0,64,3459325131,0,0,2560,20,-1,-1,-1,0,0,1026087,0
packet,0,1753970816065937,1753970816,65937,1166531340501705,0,4,185.41.137.251,192.168.22.231,24306,11000,6,40,40,0,64,3694477391,0,0,2560,20,-1,-1,-1,0,3204509,3204509,0
packet,0,1753970816065937,1753970816,65937,2248724613923533,0,4,185.41.137.251,192.168.22.236,35920,11000,6,40,40,0,64,2854312518,0,0,2560,20,-1,-1,-1,0,804510,804510,0
packet,0,1753970816065937,1753970816,65937,961888350667472,0,4,185.41.137.251,192.168.22.233,28350,11000,6,40,40,0,64,1954187601,0,0,2560,20,-1,-1,-1,0,4645372,4645372,0
packet,0,1753970816065937,1753970816,65937,1267199898190561,0,4,185.41.138.200,34.254.31.160,62781,443,6,40,40,0,64,1699556413,0,0,2560,20,-1,-1,-1,0,3747946,3816080,0
packet,0,1753970816065937,1753970816,65937,2237667569664739,0,4,185.239.62.26,52.213.110.235,49843,443,6,40,40,0,64,95506284,0,0,2560,20,-1,-1,-1,0,264972,295724,0
packet,0,1753970816065937,1753970816,65937,2225246166418148,0,4,185.239.61.51,146.112.41.2,38077,443,6,40,40,0,64,3740529558,0,0,2560,20,-1,-1,-1,0,302283,305293,0
packet,0,1753970816065937,1753970816,65937,2225246166418148,1,4,146.112.41.2,185.239.61.51,443,38077,6,40,40,0,64,2476251065,0,0,2560,20,-1,-1,-1,0,0,302283,0
packet,0,1753970816065937,1753970816,65937,1267218900812524,0,4,185.41.137.251,192.168.22.236,29218,11000,6,40,40,0,64,1560077892,0,0,2560,20,-1,-1,-1,0,3574282,3574282,0
packet,0,1753970816065937,1753970816,65937,1591451377566459,0,4,185.41.138.39,98.82.158.241,33593,443,6,40,40,0,64,3867192349,0,0,2560,20,-1,-1,-1,5,2472511,2472511,0
packet,0,1753970816065937,1753970816,65937,1591451377566459,1,4,98.82.158.241,185.41.138.39,443,33593,6,40,40,0,64,3514066813,0,0,2560,20,-1,-1,-1,5,0,2478282,0
packet,0,1753970816065937,1753970816,65937,1960075947901697,0,4,185.41.138.28,141.101.90.97,36927,443,6,40,40,0,64,4116457914,0,0,2560,20,-1,-1,-1,0,433996,433996,0
packet,0,1753970816065937,1753970816,65937,1331948457329433,0,4,185.41.139.245,136.144.166.152,58437,443,6,40,40,0,64,3896485513,0,0,2560,20,-1,-1,-1,5,3276464,3276464,0
packet,0,1753970816065937,1753970816,65937,1331948457329433,1,4,136.144.166.152,185.41.139.245,443,58437,6,40,40,0,64,1427004729,0,0,2560,20,-1,-1,-1,5,0,3344321,0
packet,0,1753970816065937,1753970816,65937,1841168452715291,0,4,185.239.62.83,3.92.120.28,50036,443,6,40,40,0,64,3532905848,0,0,2560,20,-1,-1,-1,0,790503,790503,0
packet,0,1753970816065937,1753970816,65937,766926092534562,0,4,185.41.137.251,192.168.22.232,23688,11000,6,40,40,0,64,3954334661,0,0,2560,20,-1,-1,-1,0,5690766,5690766,0
packet,0,1753970816065937,1753970816,65937,1559813914395432,0,4,185.41.137.251,192.168.22.234,23858,11000,6,40,40,0,64,2620730379,0,0,2560,20,-1,-1,-1,0,2768301,2768301,0
packet,0,1753970816065937,1753970816,65937,1022665198633780,0,4,185.41.137.36,192.168.2.187,56270,8080,6,40,40,0,64,604638211,0,0,2560,20,-1,-1,-1,0,4303542,4303542,0
packet,0,1753970816065937,1753970816,65937,1999752254423868,0,4,185.41.137.251,192.168.22.233,38660,11000,6,40,40,0,64,382287984,0,0,2560,20,-1,-1,-1,0,338190,338190,0
packet,0,1753970816065937,1753970816,65937,1448913823695682,0,4,185.239.60.196,52.107.240.102,50893,443,6,40,40,0,64,3850098629,0,0,2560,20,-1,-1,-1,1,1926208,1926208,0
packet,0,1753970816065937,1753970816,65937,1448913823695682,1,4,52.107.240.102,185.239.60.196,443,50893,6,40,40,0,64,2346332752,0,0,2560,20,-1,-1,-1,1,0,1932611,0
packet,0,1753970816065937,1753970816,65937,1727614306386779,0,4,185.41.139.245,13.107.138.10,59849,443,6,40,40,0,64,1822528124,0,0,2560,20,-1,-1,-1,0,540847,540847,0
packet,0,1753970816065937,1753970816,65937,1482416081634157,0,4,185.41.139.149,142.250.186.42,3861,443,6,40,40,0,64,861145536,0,0,2560,20,-1,-1,-1,0,2173332,2173332,0
packet,0,1753970816065937,1753970816,65937,1427087531410293,0,4,185.41.137.251,192.168.22.236,30460,11000,6,40,40,0,64,3385200808,0,0,2560,20,-1,-1,-1,0,3061348,3061348,0
packet,0,1753970816065937,1753970816,65937,1225582827373430,0,4,185.41.137.251,192.168.22.234,22070,11000,6,40,40,0,64,519561020,0,0,2560,20,-1,-1,-1,0,3518440,3518440,0
packet,0,1753970816065937,1753970816,65937,617105292952459,0,4,185.41.137.251,192.168.22.232,24070,11000,6,40,40,0,64,1178314538,0,0,2560,20,-1,-1,-1,0,5529040,5529040,0
packet,0,1753970816065937,1753970816,65937,951152629744524,0,4,185.239.63.31,2.18.244.196,59456,443,6,40,40,0,64,977985145,0,0,2560,20,-1,-1,-1,0,1042909,1042909,0
packet,0,1753970816065937,1753970816,65937,2087351340139407,0,4,185.41.137.251,192.168.22.231,29638,11000,6,40,40,0,64,2889209848,0,0,2560,20,-1,-1,-1,0,973154,973154,0
packet,0,1753970816065937,1753970816,65937,1888836449239959,0,4,194.180.48.32,185.239.63.203,41919,20178,6,40,40,0,64,2621411523,0,0,2560,20,-1,-1,-1,0,1757230,1757230,0
packet,0,1753970816065937,1753970816,65937,1354446740620193,0,4,185.41.137.251,192.168.22.236,29598,11000,6,40,40,0,64,38058745,0,0,2560,20,-1,-1,-1,0,3422901,3422901,0
packet,0,1753970816065937,1753970816,65937,921241739428769,0,4,185.41.137.251,192.168.22.232,25240,11000,6,40,40,0,64,3973507429,0,0,2560,20,-1,-1,-1,0,5048052,5048052,0
packet,0,1753970816065937,1753970816,65937,1505855245222836,0,4,185.239.63.185,52.123.129.14,56792,443,6,40,40,0,64,3251030706,0,0,2560,20,-1,-1,-1,0,1961235,2059093,0
packet,0,1753970816065937,1753970816,65937,602003506824120,0,4,185.41.137.61,84.53.175.65,51226,443,6,40,40,0,64,3758791262,0,0,2560,20,-1,-1,-1,0,5089089,5096796,0
packet,0,1753970816065937,1753970816,65937,1594241820033989,0,4,185.41.137.251,192.168.22.231,25766,11000,6,40,40,0,64,3231245880,0,0,2560,20,-1,-1,-1,0,2563677,2563677,0
packet,0,1753970816065937,1753970816,65937,648928885244904,0,4,185.239.60.242,52.107.243.213,32426,443,6,40,40,0,64,3378010698,0,0,2560,20,-1,-1,-1,5,5297867,5369106,0
packet,0,1753970816065937,1753970816,65937,648928885244904,1,4,52.107.243.213,185.239.60.242,443,32426,6,40,40,0,64,4107231131,0,0,2560,20,-1,-1,-1,5,0,5297867,0
packet,0,1753970816065937,1753970816,65937,1650046621680625,0,4,185.41.137.251,192.168.22.236,30746,11000,6,40,40,0,64,1021785810,0,0,2560,20,-1,-1,-1,0,2943900,2943900,0
packet,0,1753970816065937,1753970816,65937,2088176928916473,0,4,185.41.137.251,192.168.22.234,28706,11000,6,40,40,0,64,1935150459,0,0,2560,20,-1,-1,-1,0,776354,776354,0
packet,0,1753970816065937,1753970816,65937,1365987081815036,0,4,185.41.137.251,192.168.22.233,31260,11000,6,40,40,0,64,698454536,0,0,2560,20,-1,-1,-1,0,3420214,3420214,0
packet,0,1753970816065937,1753970816,65937,1594878842995709,0,4,185.41.137.251,192.168.22.234,25252,11000,6,40,40,0,64,668894135,0,0,2560,20,-1,-1,-1,0,2170313,2170313,0
packet,0,1753970816065937,1753970816,65937,722293055652866,0,4,194.180.48.32,185.239.60.46,41919,19872,6,40,40,0,64,3645684835,0,0,2560,20,-1,-1,-1,0,5921789,5921789,0
packet,0,1753970816065937,1753970816,65937,2041793871840276,0,4,185.41.138.39,142.250.179.130,33637,443,6,40,40,0,64,4209064639,0,0,2560,20,-1,-1,-1,0,516266,525468,0
packet,0,1753970816065937,1753970816,65937,1607622646596638,0,4,185.41.137.251,192.168.22.231,26076,11000,6,40,40,0,64,3170703400,0,0,2560,20,-1,-1,-1,0,2429490,2429490,0
packet,0,1753970816065937,1753970816,65937,2220710522094623,0,4,185.239.63.28,8.8.8.8,2290,53,6,40,40,0,64,1991712496,0,0,2560,20,-1,-1,-1,0,922758,922758,0
packet,0,1753970816065937,1753970816,65937,644124139619363,0,4,185.41.138.206,185.50.172.175,55640,8080,6,40,40,0,64,2616042043,0,0,2560,20,-1,-1,-1,2,5488383,5488383,0
packet,0,1753970816065937,1753970816,65937,644124139619363,1,4,185.50.172.175,185.41.138.206,8080,55640,6,40,40,0,64,4204446087,0,0,2560,20,-1,-1,-1,2,0,5509023,0
packet,0,1753970816065937,1753970816,65937,623473852318757,0,4,185.41.137.251,192.168.22.234,16776,11000,6,40,40,0,64,2482770930,0,0,2560,20,-1,-1,-1,0,5789702,5789702,0
packet,0,1753970816065937,1753970816,65937,929029563515948,0,4,178.22.24.38,185.239.61.135,64167,443,6,40,40,0,64,2012745155,0,0,2560,20,-1,-1,-1,0,4653023,4653023,0
packet,0,1753970816065937,1753970816,65937,2250466481767486,0,4,185.41.137.251,192.168.22.236,35926,11000,6,40,40,0,64,2942185097,0,0,2560,20,-1,-1,-1,0,804104,804104,0
packet,0,1753970816065937,1753970816,65937,1620395629380674,0,4,185.41.137.251,192.168.22.235,16360,11000,6,40,40,0,64,2511241462,0,0,2560,20,-1,-1,-1,0,2819732,2819732,0
packet,0,1753970816065937,1753970816,65937,1975925563032644,0,4,185.41.138.243,192.168.0.4,52083,502,6,40,40,0,64,699308661,0,0,2560,20,-1,-1,-1,0,802489,802489,0
packet,0,1753970816065937,1753970816,65937,683626259776587,0,4,185.41.137.251,192.168.22.235,38748,11000,6,40,40,0,64,1046530725,0,0,2560,20,-1,-1,-1,0,6037840,6037840,0
packet,0,1753970816065937,1753970816,65937,1002689648165964,0,4,185.41.137.251,192.168.22.233,28066,11000,6,40,40,0,64,1044049054,0,0,2560,20,-1,-1,-1,0,4766945,4766945,0
packet,0,1753970816065937,1753970816,65937,1521787727348818,0,4,185.41.137.251,192.168.22.236,31298,11000,6,40,40,0,64,3211629318,0,0,2560,20,-1,-1,-1,0,2711619,2711619,0
packet,0,1753970816065937,1753970816,65937,1475196537439326,0,4,185.41.138.51,20.31.87.92,63661,443,6,40,40,0,64,2336196931,0,0,2560,20,-1,-1,-1,5,2790212,2800261,0
packet,0,1753970816065937,1753970816,65937,1475196537439326,1,4,20.31.87.92,185.41.138.51,443,63661,6,40,40,0,64,1452986046,0,0,2560,20,-1,-1,-1,5,0,2790212,0
packet,0,1753970816065937,1753970816,65937,1483463162823782,0,4,185.41.138.39,34.96.105.8,33562,443,6,40,40,0,64,4187258729,0,0,2560,20,-1,-1,-1,5,2722506,2733965,0
packet,0,1753970816065937,1753970816,65937,1483463162823782,1,4,34.96.105.8,185.41.138.39,443,33562,6,40,40,0,64,577302817,0,0,2560,20,-1,-1,-1,5,0,2722506,0
packet,0,1753970816065937,1753970816,65937,1870017112867947,0,4,185.41.137.251,192.168.22.235,18746,11000,6,40,40,0,64,782633349,0,0,2560,20,-1,-1,-1,0,1827148,1827148,0
packet,0,1753970816065937,1753970816,65937,1186943441536108,0,4,185.41.137.251,192.168.22.231,22982,11000,6,40,40,0,64,3180873819,0,0,2560,20,-1,-1,-1,0,3724045,3724045,0
packet,0,1753970816065937,1753970816,65937,2081948669150317,0,4,185.41.137.251,192.168.22.232,35102,11000,6,40,40,0,64,3982630444,0,0,2560,20,-1,-1,-1,0,908876,908876,0
packet,0,1753970816065937,1753970816,65937,1123473049420911,0,4,185.41.137.55,157.240.201.24,50959,443,6,40,40,0,64,4103650661,0,0,2560,20,-1,-1,-1,0,3922665,3922665,0
packet,0,1753970816065937,1753970816,65937,1960743876134003,0,4,185.41.137.251,192.168.22.232,32564,11000,6,40,40,0,64,2439719895,0,0,2560,20,-1,-1,-1,0,1937096,1937096,0
packet,0,1753970816065937,1753970816,65937,927716014851188,0,4,185.41.137.251,192.168.22.231,21962,11000,6,40,40,0,64,2783586087,0,0,2560,20,-1,-1,-1,0,4194577,4194577,0
packet,0,1753970816065937,1753970816,65937,1264894000530549,0,4,185.41.137.251,192.168.22.231,23858,11000,6,40,40,0,64,3586363667,0,0,2560,20,-1,-1,-1,0,3378215,3378215,0
packet,0,1753970816065937,1753970816,65937,1397141118551159,0,4,185.41.137.251,192.168.22.231,24264,11000,6,40,40,0,64,2897869821,0,0,2560,20,-1,-1,-1,0,3216352,3216352,0
packet,0,1753970816065937,1753970816,65937,982958859846783,0,4,185.41.137.251,192.168.22.233,29168,11000,6,40,40,0,64,1991019240,0,0,2560,20,-1,-1,-1,0,4312787,4312787,0
packet,0,1753970816065937,1753970816,65937,1985000511997080,0,4,185.41.137.251,192.168.22.232,34880,11000,6,40,40,0,64,2265299772,0,0,2560,20,-1,-1,-1,0,996985,996985,0
packet,0,1753970816065937,1753970816,65937,1438237519545505,0,4,185.239.62.239,217.18.71.10,53374,8080,6,40,40,0,64,856349880,0,0,2560,20,-1,-1,-1,2,2438942,2438942,0
packet,0,1753970816065937,1753970816,65937,2043518992221347,0,4,185.41.137.251,192.168.22.234,30064,11000,6,40,40,0,64,2349569266,0,0,2560,20,-1,-1,-1,0,196928,196928,0
packet,0,1753970816065937,1753970816,65937,1548020221969572,0,4,185.41.137.251,192.168.22.231,26376,11000,6,40,40,0,64,1424545035,0,0,2560,20,-1,-1,-1,0,2312295,2312295,0
packet,0,1753970816065937,1753970816,65937,1283972079912107,0,4,104.156.155.9,185.41.138.147,59080,8110,6,40,40,0,64,3955233226,0,0,2560,20,-1,-1,-1,0,3373773,3373773,0
packet,0,1753970816065937,1753970816,65937,1284931651077291,0,4,185.41.138.67,20.8.70.170,13174,443,6,40,40,0,64,2755594705,0,0,2560,20,-1,-1,-1,0,3984326,4010245,0
packet,0,1753970816065937,1753970816,65937,1083457894253739,0,4,185.41.137.251,192.168.22.234,19490,11000,6,40,40,0,64,2928086260,0,0,2560,20,-1,-1,-1,0,4617067,4617067,0
packet,0,1753970816065937,1753970816,65937,1458565048075461,0,4,185.239.62.28,20.242.181.1,58878,443,6,40,40,0,64,3601412572,0,0,2560,20,-1,-1,-1,1,2302278,2302278,0
packet,0,1753970816065937,1753970816,65937,1450329241257161,0,4,185.41.138.165,1.1.1.1,59882,53,6,40,40,0,64,654604181,0,0,2560,20,-1,-1,-1,12,2507037,2507037,0
packet,0,1753970816065937,1753970816,65937,1450329241257161,1,4,1.1.1.1,185.41.138.165,53,59882,6,40,40,0,64,1778395832,0,0,2560,20,-1,-1,-1,12,0,2515451,0
packet,0,1753970816065937,1753970816,65937,1957435703198923,0,4,185.41.137.251,192.168.22.233,34768,11000,6,40,40,0,64,2412100778,0,0,2560,20,-1,-1,-1,0,1937866,1937866,0
packet,0,1753970816065937,1753970816,65937,2235338406724821,0,4,185.41.137.251,192.168.22.232,35192,11000,6,40,40,0,64,1870873600,0,0,2560,20,-1,-1,-1,0,873162,873162,0
packet,0,1753970816065937,1753970816,65937,671825180656882,0,4,185.41.137.251,192.168.22.233,25734,11000,6,40,40,0,64,4120624062,0,0,2560,20,-1,-1,-1,0,5778444,5778444,0
packet,0,1753970816065937,1753970816,65937,1218151075841271,0,4,185.41.137.251,192.168.22.233,30680,11000,6,40,40,0,64,89376408,0,0,2560,20,-1,-1,-1,0,3651243,3651243,0
packet,0,1753970816065937,1753970816,65937,1663701221475578,0,4,185.239.63.192,35.190.43.134,51309,443,6,40,40,0,64,3370753148,0,0,2560,20,-1,-1,-1,5,2307777,2307777,0
packet,0,1753970816065937,1753970816,65937,1663701221475578,1,4,35.190.43.134,185.239.63.192,443,51309,6,40,40,0,64,1927669507,0,0,2560,20,-1,-1,-1,5,0,2317769,0
packet,0,1753970816065937,1753970816,65937,953948045149436,0,4,185.239.62.222,3.79.176.122,65006,443,6,40,40,0,64,681344813,0,0,2560,20,-1,-1,-1,5,116267,116267,0
packet,0,1753970816065937,1753970816,65937,953948045149436,1,4,3.79.176.122,185.239.62.222,443,65006,6,40,40,0,64,2598728196,0,0,2560,20,-1,-1,-1,5,0,178543,0
packet,0,1753970816065937,1753970816,65937,2168911803024638,0,4,185.41.137.251,192.168.22.231,30928,11000,6,40,40,0,64,3332431742,0,0,2560,20,-1,-1,-1,0,429876,429876,0
packet,0,1753970816065937,1753970816,65937,1530944455738626,0,4,185.239.62.151,1.1.1.1,44262,53,6,40,40,0,64,1985911716,0,0,2560,20,-1,-1,-1,12,2687140,2687140,0
