flow_id,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label
751723554475498,185.239.60.185,61558,17.188.185.136,5223,6,0,460,2,166,2,24,24,24,19,19,0,51,62,408,52,52,408,23634.588707,10375000.000000,0,0,0,0,189076.709654,83000000.000000,3,0,1,0,0,2048,249,0,0,0,0,0,0,0
786054576475629,216.58.212.170,443,185.239.60.185,47821,6,0,134,1,52,1,24,24,16,47,0,0,58,62,134,52,52,134,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,1,0,0,0,1042,2048,0,0,0,0,0,0,0
723448360144392,52.97.135.114,443,185.239.61.52,63069,6,0,675,5,40,1,24,24,16,32,29,0,112,126,418,40,40,418,22749.486030,0.000000,0,0,0,0,181995.888241,0.000000,5,0,1,0,0,16385,1023,0,0,0,0,0,0,0
699526814502422,185.41.137.226,1945,208.91.112.53,53,17,12,65,1,128,1,0,0,0,11,0,0,52,63,128,65,65,128,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0
593590659780125,185.239.62.90,55745,87.255.56.162,443,6,0,72,1,68,1,24,24,24,6,0,0,57,127,72,68,68,72,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,1025,83,0,0,0,0,0,0,0
826415301135912,40.99.204.50,443,185.239.61.52,60821,6,0,87,1,0,0,24,24,0,0,0,0,113,113,87,87,87,87,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,16381,0,0,0,0,0,0,0,0
405793694420530,10.91.32.180,0,185.41.136.49,8,1,0,84,1,0,0,0,0,0,0,0,0,63,63,84,84,84,84,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
385550627245626,185.239.61.100,3410,45.88.49.28,37586,17,1,271808,425,89680,424,0,0,0,1351,1351,1346,56,63,1440,128,128,1440,201129.786311,66606.210093,0,0,0,0,1609038.290492,532849.680746,3,544,149,25,128,0,0,0,0,0,0,0,0,0
844221689171525,185.41.136.49,8,10.91.37.94,0,1,0,84,1,84,1,0,0,0,4,0,0,63,63,84,84,84,84,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0
691777236438606,37.0.83.209,15244,185.239.62.25,61158,17,1,91,1,0,0,0,0,0,0,0,0,242,242,91,91,91,91,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
698116657057392,52.123.135.6,443,185.41.139.173,10001,6,0,73,1,0,0,24,24,0,0,0,0,114,114,73,73,73,73,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,16385,0,0,0,0,0,0,0,0
547436444585638,51.68.174.163,443,185.239.62.122,56008,6,0,31097,17,240,6,24,24,16,1049,1047,1045,50,126,2960,40,40,2960,29683.076342,229.614315,0,0,0,0,237464.610732,1836.914519,6,0,0,5,5,501,1026,0,0,0,0,0,0,1
321117609201319,1.1.1.1,53,185.239.61.53,56527,17,1,88,1,0,0,0,0,0,0,0,0,58,58,88,88,88,88,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
787947471310519,185.41.136.48,8,10.91.33.240,0,1,0,84,1,84,1,0,0,0,5,0,0,63,254,84,84,84,84,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0
543303350423255,185.46.212.40,443,185.239.61.18,17763,6,0,40,1,0,0,16,16,0,0,0,0,59,59,40,40,40,40,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,2230,0,0,0,0,0,0,0,0
414006111571684,52.98.243.2,443,185.41.138.24,3798,6,0,12858,75,27913,51,24,24,24,1349,1341,1329,62,109,1500,52,52,1500,9587.072886,20993.642415,0,0,0,0,76696.583086,167949.139323,62,27,20,7,10,16386,340,0,0,0,0,0,0,0
358418618912487,93.187.10.32,443,185.41.139.36,21838,6,0,19734,9,208,4,24,24,16,813,799,791,56,61,2948,52,52,2948,24687.002732,262.861577,0,0,0,0,197496.021857,2102.892615,4,0,1,2,0,501,4163,0,0,0,0,0,0,1
734727879003894,52.98.232.18,443,185.41.138.113,45935,6,0,87,1,40,1,24,24,16,52,0,0,112,126,87,40,40,87,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,16385,255,0,0,0,0,0,0,0
833919464640249,185.41.137.186,55633,52.97.200.178,443,6,0,40,1,0,0,16,16,0,0,0,0,126,126,40,40,40,40,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,2044,0,0,0,0,0,0,0,0
781801536556807,77.222.72.66,5060,185.41.136.102,5060,17,1,48,1,0,0,0,0,0,0,0,0,63,63,48,48,48,48,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
548986853789449,185.41.138.25,60434,104.18.37.204,443,17,22,69,1,52,1,0,0,0,3,0,0,58,126,69,52,52,69,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0
340509468659470,185.41.137.130,9416,34.208.11.28,8883,6,0,187,1,40,1,24,24,16,161,0,0,40,254,187,40,40,187,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,1,0,0,0,31564,65535,0,0,0,0,0,0,0
835452072169283,217.114.96.46,443,185.41.139.173,35976,6,0,19940,7,600,15,25,25,17,21,21,12,63,245,7266,40,40,7266,928910.835740,48840.048840,0,0,0,0,7431286.685922,390720.390720,17,0,1,0,0,512,501,0,0,0,0,0,0,1
835430021467990,185.41.139.154,44196,149.210.205.204,53,17,12,64,1,500,1,0,0,0,4,0,0,55,63,500,64,64,500,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,1,0,0,0,0,0,0,0,0,0,0,0
499020078976858,40.99.204.194,443,185.41.139.179,64453,6,0,87,1,40,1,24,24,16,47,0,0,113,127,87,40,40,87,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,16381,510,0,0,0,0,0,0,0
763681052036960,185.41.138.172,24844,149.210.205.204,53,17,12,95,1,463,1,0,0,0,6,0,0,54,64,463,95,95,463,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,1,0,0,0,0,0,0,0,0,0,0,0
564671054942052,89.169.13.60,33446,185.41.136.201,22,6,0,172,2,0,0,24,24,0,45,45,0,54,54,120,52,52,120,3819.506129,0.000000,0,0,0,0,30556.049032,0.000000,2,0,0,0,0,501,0,0,0,0,0,0,0,0
725505779699574,208.67.222.222,53,185.239.62.122,63376,17,1,174,1,0,0,0,0,0,0,0,0,59,59,174,174,174,174,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
782880748867452,185.239.63.12,59405,40.99.204.82,443,17,22,1228,1,0,0,0,0,0,0,0,0,63,63,1228,1228,1228,1228,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0
769476023422846,185.239.60.98,56321,205.251.196.138,53,17,12,77,1,261,1,0,0,0,12,0,0,126,242,261,77,77,261,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,1,0,0,0,0,0,0,0,0,0,0,0
747426143276946,8.8.8.8,53,185.41.138.82,50159,17,1,94,1,0,0,0,0,0,0,0,0,121,121,94,94,94,94,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
694695259017115,185.239.61.228,58177,52.232.127.196,443,6,0,80,2,80,2,17,17,17,14,14,0,114,126,40,40,40,40,5600.672081,4210526.315789,0,0,0,0,44805.376645,33684210.526316,4,0,0,0,0,517,16381,0,0,0,0,0,0,0
557230121422763,185.239.62.122,62611,35.186.224.28,443,17,22,505,2,3766,5,0,0,0,178,66,37,58,126,1278,52,52,1278,7651.167371,99856.817097,0,0,0,0,61209.338969,798854.536777,2,0,2,1,2,0,0,0,0,0,0,0,0,0
421161522630575,40.64.145.240,443,185.41.138.25,59169,6,0,5643,53,11824,80,24,24,24,1343,1343,1313,110,126,326,40,40,326,4201.048810,9004.364345,0,0,0,0,33608.390484,72034.914758,33,96,4,0,0,16385,511,0,0,0,0,0,0,0
822023123505097,99.83.237.20,443,185.41.137.98,52810,6,0,98,1,52,1,24,24,16,3,0,0,63,247,98,52,52,98,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,265,85,0,0,0,0,0,0,0
389580318117857,185.239.60.98,63355,142.250.185.133,443,6,0,80,2,40,1,17,17,17,10,10,0,121,126,40,40,40,40,7738.440704,0.000000,0,0,0,0,61907.525634,0.000000,3,0,0,0,0,1025,1027,0,0,0,0,0,0,0
839312013135851,185.41.138.38,27690,157.240.247.13,443,17,22,944,4,720,4,0,0,0,281,253,278,56,62,716,76,76,716,3723.249008,2583.015240,0,0,0,0,29785.992064,20664.121918,6,0,1,1,0,0,0,0,0,0,0,0,0,0
494797578702834,54.185.106.80,9930,185.41.137.98,50274,17,1,107,1,0,0,0,0,0,0,0,0,232,232,107,107,107,107,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
726938830245877,40.99.205.50,443,185.41.138.235,56495,17,1,76,1,67,1,0,0,0,26,0,0,113,126,76,67,67,76,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0
606450679943160,185.239.60.50,54718,104.16.117.116,443,6,0,41,1,52,1,16,16,16,3,0,0,58,126,52,41,41,52,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,8205,29,0,0,0,0,0,0,0
331385333420024,185.239.60.136,46424,98.98.147.24,20008,17,1,72,1,72,1,0,0,0,15,0,0,48,61,72,72,72,72,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0
670406043373561,104.23.172.116,15226,185.41.139.36,443,6,0,52,1,52,1,16,16,16,0,0,0,57,63,52,52,52,52,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,147,501,0,0,0,0,0,0,0
453479007391763,52.111.209.3,443,185.41.138.155,61392,6,0,226,2,40,1,24,24,16,80,74,0,107,126,186,40,40,186,3053.270106,0.000000,0,0,0,0,24426.160851,0.000000,2,1,0,0,0,49155,1018,0,0,0,0,0,0,0
500974550388763,20.50.80.214,443,185.41.138.82,62437,6,0,7202,6,3477,6,26,26,24,73,68,66,109,126,6443,40,40,6443,104960.942054,52125.028109,0,0,0,0,839687.536435,417000.224871,6,1,1,1,2,65535,1024,0,0,0,0,0,0,1
686470646075431,52.98.232.50,443,185.41.138.25,50912,6,0,87,1,0,0,24,24,0,0,0,0,111,111,87,87,87,87,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,16385,0,0,0,0,0,0,0,0
744266374254636,185.239.61.29,8,8.8.8.8,0,1,0,29,1,29,1,0,0,0,5,0,0,58,63,29,29,29,29,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0
515254425358381,178.237.46.25,443,185.41.138.68,54004,6,0,1308,3,52,1,24,24,16,712,712,0,58,62,1204,52,52,1204,1835.982735,0.000000,0,0,0,0,14687.861880,0.000000,3,0,0,0,1,505,0,0,0,0,0,0,0,0
673049838293104,185.239.62.25,61158,89.184.189.39,55588,17,1,360,1,0,0,0,0,0,0,0,0,253,253,360,360,360,360,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
489098439823492,92.65.54.170,37328,185.239.60.34,3478,17,1,56,1,84,1,0,0,0,4,0,0,52,126,84,56,56,84,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0
306554388091020,185.41.137.130,18770,54.216.198.220,8820,6,0,82,2,0,0,24,24,0,29,29,0,63,63,42,40,40,42,2753.988245,0.000000,0,0,0,0,22031.905961,0.000000,2,0,0,0,0,2644,0,0,0,0,0,0,0,0
289772152950944,10.91.36.206,0,185.41.136.49,8,1,0,84,1,0,0,0,0,0,0,0,0,63,63,84,84,84,84,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
659311236157602,2.18.244.214,80,185.239.61.100,56567,6,0,432,2,80,2,30,26,20,15,8,12,57,125,380,40,40,380,49752.389727,6480.881400,0,0,0,0,398019.117816,51847.051199,3,0,1,0,0,64240,1024,0,0,0,0,0,0,0
694836950012082,151.101.65.91,443,185.239.62.122,64867,6,0,159,3,150,2,24,24,24,18,18,0,55,126,79,40,40,79,8595.523840,11538461.538462,0,0,0,0,68764.190723,92307692.307692,5,0,0,0,0,303,251,0,0,0,0,0,0,0
336854781792441,10.91.35.123,0,185.41.136.49,8,1,0,84,1,0,0,0,0,0,0,0,0,63,63,84,84,84,84,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
413965006672060,84.20.36.110,16740,185.41.139.234,0,50,0,5228,43,0,0,0,0,0,1272,1272,0,231,231,196,100,100,196,4108.021800,0.000000,0,0,0,0,32864.174404,0.000000,28,15,0,0,0,0,0,0,0,0,0,0,0,0
332880319090876,185.41.139.234,9652,84.20.36.110,0,50,0,6136,50,0,0,0,0,0,1292,1292,0,239,239,356,100,100,356,4745.864964,0.000000,0,0,0,0,37966.919712,0.000000,42,7,1,0,0,0,0,0,0,0,0,0,0,0
311779144765628,185.41.139.234,56756,84.20.36.110,0,50,0,940,7,0,0,0,0,0,1037,1037,0,239,239,148,116,116,148,906.287903,0.000000,0,0,0,0,7250.303221,0.000000,3,4,0,0,0,0,0,0,0,0,0,0,0,0
308566509228220,84.20.36.110,46552,185.41.139.234,0,50,0,792,6,0,0,0,0,0,1060,1060,0,231,231,148,116,116,148,746.613373,0.000000,0,0,0,0,5972.906984,0.000000,3,3,0,0,0,0,0,0,0,0,0,0,0,0
612832637227200,1.1.1.1,0,185.41.138.235,8,1,0,40,1,0,0,0,0,0,0,0,0,58,58,40,40,40,40,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
423580197130462,185.239.61.42,37646,8.8.8.8,53,17,12,51,1,126,1,0,0,0,6,0,0,58,62,126,51,51,126,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0
577737931100395,149.210.205.204,53,185.239.60.185,34437,17,1,531,1,0,0,0,0,0,0,0,0,56,56,531,531,531,531,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0
673429726695675,10.91.34.188,0,185.41.136.92,8,1,0,84,1,0,0,0,0,0,0,0,0,63,63,84,84,84,84,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615706188910881,185.239.62.178,20034,1.1.1.1,853,6,0,176,2,0,0,24,24,0,6,6,0,63,63,124,52,52,124,29182.556790,0.000000,0,0,0,0,233460.454319,0.000000,2,0,0,0,0,16,0,0,0,0,0,0,0,0
730475662479663,185.239.61.100,60868,2.18.244.214,443,6,0,80,2,104,2,29,21,25,6,6,0,57,125,64,40,40,64,13095.432968,8666666.666667,0,0,0,0,104763.463742,69333333.333333,4,0,0,0,0,1027,501,0,0,0,0,0,0,0
386953014743355,185.239.62.150,10466,13.69.116.108,443,6,0,5097,6,274,4,24,24,24,112,53,102,112,126,1480,40,40,1480,95372.640009,2675.180379,0,0,0,0,762981.120072,21401.443035,4,2,1,0,3,517,16385,0,0,0,0,0,0,0
671905675612492,185.41.138.172,27706,8.8.8.8,443,17,22,58,1,0,0,0,0,0,0,0,0,62,62,58,58,58,58,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
646597344301399,185.239.62.25,61158,80.240.28.164,11127,17,1,360,1,0,0,0,0,0,0,0,0,253,253,360,360,360,360,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324322287882606,185.41.136.49,8,10.91.33.151,0,1,0,84,1,0,0,0,0,0,0,0,0,63,63,84,84,84,84,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,2048,8,0,0,0,0,0
674114520355190,185.41.138.75,53047,52.111.243.13,443,6,0,68,1,40,1,24,24,16,61,0,0,115,126,68,40,40,68,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,1023,16380,0,0,0,0,0,0,0
761917886697864,46.182.188.149,59120,185.239.60.55,443,6,0,40,1,0,0,16,16,0,0,0,0,117,117,40,40,40,40,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,255,0,0,0,0,0,0,0,0
516791594848670,185.41.138.75,49944,4.2.2.2,53,17,12,67,1,124,1,0,0,0,6,0,0,59,62,124,67,67,124,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,0,0,0,0,0,0,0,0,0
836632222962084,195.114.230.98,443,185.239.61.100,65263,6,0,126,1,0,0,24,24,0,0,0,0,58,58,126,126,126,126,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,514,0,0,0,0,0,0,0,0
721126970495408,185.239.61.58,45248,20.86.94.142,443,6,0,79,1,40,1,24,24,16,7,0,0,49,63,79,40,40,79,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,365,501,0,0,0,0,0,0,0
571043813331389,40.64.145.245,443,185.41.138.25,51554,6,0,132,1,40,1,24,24,16,56,0,0,110,126,132,40,40,132,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,1,0,0,0,16383,511,0,0,0,0,0,0,0
398245272097217,185.41.137.98,62296,142.250.102.188,5228,6,0,41,1,0,0,16,16,0,0,0,0,126,126,41,41,41,41,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,255,0,0,0,0,0,0,0,0
323891089248720,185.41.139.179,55085,3.75.155.134,5060,17,1,30,1,0,0,0,0,0,0,0,0,127,127,30,30,30,30,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
390816994300368,185.41.136.49,8,10.91.37.104,0,1,0,252,3,0,0,0,0,0,1022,1022,0,63,63,84,84,84,84,246.538193,0.000000,0,0,0,0,1972.305543,0.000000,3,0,0,0,0,0,0,2048,8,0,0,0,0,0
410832267055574,92.67.38.81,35129,185.239.60.34,5514,17,1,435,2,0,0,0,0,0,46,46,0,242,242,239,196,196,239,9424.764381,0.000000,0,0,0,0,75398.115047,0.000000,0,2,0,0,0,0,0,0,0,0,0,0,0,0
531060029329897,185.46.212.74,443,185.239.61.18,10407,17,1,197,2,121,1,0,0,0,706,706,0,59,126,121,76,76,121,278.893035,0.000000,0,0,0,0,2231.144283,0.000000,3,0,0,0,0,0,0,0,0,0,0,0,0,0
686078078030348,185.239.60.49,0,169.150.252.2,8,1,0,84,1,0,0,0,0,0,0,0,0,64,64,84,84,84,84,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
503376940241438,185.41.136.49,8,10.91.35.146,0,1,0,84,1,0,0,0,0,0,0,0,0,63,63,84,84,84,84,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,2048,8,0,0,0,0,0
395652278981154,185.41.137.226,61494,208.92.53.93,80,6,0,440,11,17897,9,24,16,24,1209,1209,1096,57,98,2960,40,40,2960,363.661008,16320.325951,0,0,0,0,2909.288067,130562.607605,11,0,0,3,0,3776,15899,0,0,0,0,0,0,1
366255041876523,185.239.63.78,58445,157.240.253.13,443,17,22,7640,10,700,5,0,0,0,294,265,288,55,62,1260,76,76,1260,28741.037235,2426.536604,0,0,0,0,229928.297884,19412.292834,8,0,1,0,6,0,0,0,0,0,0,0,0,0
739896544072242,88.159.197.186,40169,185.41.137.105,3478,17,1,56,1,0,0,0,0,0,0,0,0,56,56,56,56,56,56,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
800469929300547,185.41.139.202,39105,157.240.247.63,443,17,22,2624,13,433312,352,0,0,0,159,139,155,56,62,1260,76,76,1260,18836.231031,2783064.433255,0,0,0,0,150689.848248,22264515.466036,14,3,3,4,341,0,0,0,0,0,0,0,0,0
536593138192993,185.41.138.24,63221,157.240.253.17,443,6,0,856,6,320,8,24,24,16,1014,1007,1007,55,127,326,40,40,326,849.207192,317.569640,0,0,0,0,6793.657533,2540.557116,12,0,2,0,0,255,5150,0,0,0,0,0,0,0
673402499437154,52.108.52.22,443,185.239.61.58,34882,6,0,124,2,40,1,24,24,16,81,81,0,63,110,84,40,40,84,1526.642372,0.000000,0,0,0,0,12213.138974,0.000000,3,0,0,0,0,16383,1502,0,0,0,0,0,0,0
491152809136777,185.239.61.100,53324,52.98.179.114,443,6,0,11204,10,2702,8,24,24,24,60,34,52,109,125,1645,40,40,1645,328852.362783,51708.960080,0,0,0,0,2630818.902260,413671.680637,5,2,2,2,6,512,16385,0,0,0,0,0,0,1
824089401889425,1.1.1.1,0,185.239.60.62,8,1,0,56,2,28,1,0,0,0,48,48,0,58,62,28,28,28,28,1163.442960,0.000000,0,0,0,0,9307.543681,0.000000,3,0,0,0,0,0,0,0,0,0,0,0,0,0
659520853119647,185.239.61.178,47547,213.34.137.46,0,50,0,552,2,0,0,0,0,0,24,24,0,63,63,332,220,220,332,22340.038043,0.000000,0,0,0,0,178720.304343,0.000000,0,1,1,0,0,0,0,0,0,0,0,0,0,0
605503049437855,213.34.137.46,58966,185.239.61.178,0,50,0,312,2,0,0,0,0,0,33,33,0,54,54,156,156,156,156,9243.622789,0.000000,0,0,0,0,73948.982313,0.000000,0,2,0,0,0,0,0,0,0,0,0,0,0,0
336668664402602,185.41.136.49,8,10.91.32.213,0,1,0,168,2,168,2,0,0,0,1000,999,999,63,63,84,84,84,84,168.103720,168.068908,0,0,0,0,1344.829760,1344.551266,4,0,0,0,0,0,0,0,0,0,0,0,0,0
770001128067758,185.41.138.235,54374,54.194.42.15,443,6,0,286,2,321,1,24,24,24,92,92,0,53,126,321,40,40,321,3083.823942,0.000000,0,0,0,0,24670.591534,0.000000,1,1,1,0,0,255,679,0,0,0,0,0,0,0
723544783590076,92.67.38.81,59581,185.239.60.34,3478,17,1,56,1,0,0,0,0,0,0,0,0,242,242,56,56,56,56,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
783913479181002,52.108.240.61,443,185.41.137.64,53519,6,0,73,1,0,0,24,24,0,0,0,0,108,108,73,73,73,73,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,16382,0,0,0,0,0,0,0,0
335930992366290,185.41.136.48,8,10.91.33.239,0,1,0,84,1,0,0,0,0,0,0,0,0,63,63,84,84,84,84,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,2048,8,0,0,0,0,0
705985804964574,18.239.208.109,443,185.239.60.98,56938,6,0,52,1,0,0,16,16,0,0,0,0,247,247,52,52,52,52,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,136,0,0,0,0,0,0,0,0
435168347296478,185.41.136.49,8,10.91.32.157,0,1,0,168,2,0,0,0,0,0,999,999,0,63,63,84,84,84,84,168.065041,0.000000,0,0,0,0,1344.520329,0.000000,2,0,0,0,0,0,0,2048,8,0,0,0,0,0
291890334208743,52.97.155.114,443,185.239.61.58,46986,6,0,87,1,40,1,24,24,16,5,0,0,63,113,87,40,40,87,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,16385,6276,0,0,0,0,0,0,0
612220919288555,2.134.15.10,58828,185.239.61.228,161,17,39,66,1,0,0,0,0,0,0,0,0,241,241,66,66,66,66,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1
331911533564661,10.91.35.120,0,185.41.136.49,8,1,0,84,1,0,0,0,0,0,0,0,0,63,63,84,84,84,84,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701302417593090,3.221.90.75,443,185.41.139.114,50316,6,0,52,1,40,1,22,18,20,2,0,0,62,238,52,40,40,52,0.000000,0.000000,0,0,0,0,0.000000,0.000000,2,0,0,0,0,26883,1024,0,0,0,0,0,0,0
759169316426518,208.67.220.220,0,185.41.138.130,8,1,0,84,1,0,0,0,0,0,0,0,0,58,58,84,84,84,84,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349411365229349,172.67.4.150,443,185.239.60.185,43404,6,0,160269,53,34871,41,24,24,24,1295,1295,1277,58,62,35420,52,52,35420,123693.175416,27294.850290,0,0,0,0,989545.403327,218358.802317,36,6,10,7,24,34,14279,0,0,0,0,0,0,1
674613714490155,92.66.149.33,8,185.41.138.101,0,1,0,240,4,240,4,0,0,0,125,124,124,116,255,60,60,60,60,1920.752935,1926.009149,0,0,0,0,15366.023481,15408.073188,8,0,0,0,0,0,0,0,0,0,0,0,0,0
395997358396215,185.41.139.114,9798,51.137.121.28,0,50,0,6776,47,0,0,0,0,0,905,905,0,62,62,440,104,104,440,7481.919064,0.000000,0,0,0,0,59855.352509,0.000000,4,41,2,0,0,0,0,0,0,0,0,0,0,0
390048828691255,51.137.121.28,14703,185.41.139.114,0,50,0,7792,52,0,0,0,0,0,903,903,0,242,242,408,104,104,408,8619.583446,0.000000,0,0,0,0,68956.667566,0.000000,3,45,4,0,0,0,0,0,0,0,0,0,0,0
824685955126073,8.8.8.8,53,185.41.138.155,54731,17,1,78,1,0,0,0,0,0,0,0,0,58,58,78,78,78,78,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531251273929529,46.23.78.38,1234,185.41.138.82,65093,17,1,36,1,166,1,0,0,0,5,0,0,117,126,166,36,36,166,0.000000,0.000000,0,0,0,0,0.000000,0.000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0
