flow_id,total_fwd_packets,total_backward_packets,label,flow_duration,flow_iat_mean,flow_iat_max,packet_rows,packet_fwd_count,packet_bwd_count,packet_unknown_direction_count,any_packet_label,alert_packet_count,packet_payload_sum,flow_iat_mean_from_packets,flow_iat_max_from_packets,direction_iat_mean_from_packets,direction_iat_max_from_packets,_merge,fwd_packet_diff,bwd_packet_diff
1423289540812002,2,0,0,2079192,2079192.0,2079192,2,2,0,0,0,0,0,1039596.0,2079192,1039596.0,2079192,both,0,0
1423364588120638,1,0,0,0,0.0,0,1,1,0,0,0,0,44,0.0,0,0.0,0,both,0,0
1423366337754715,8,7,0,2341318,167237.0,2248974,15,8,7,0,0,0,7162,156087.86666666667,2248974,157689.46666666667,2248974,both,0,0
1423518645449957,4,1,0,75481,18870.25,65230,5,4,1,0,0,0,31,15096.2,65230,13073.4,65230,both,0,0
1423686267816314,4,3,0,49194,8199.0,11306,7,4,3,0,0,0,1569,7027.714285714285,11306,11100.714285714286,20422,both,0,0
1423694066307316,1,1,0,9450,9450.0,9450,2,1,1,0,0,0,0,4725.0,9450,0.0,0,both,0,0
1423748950471968,3,3,0,343068,68613.6,209120,6,3,3,0,0,0,101,57178.0,209120,94179.33333333333,217316,both,0,0
1423754176414118,7,4,0,172159,17215.9,105516,11,7,4,0,0,0,6410,15650.818181818182,105516,29987.363636363636,136274,both,0,0
1423785483533542,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1423786619529480,6,3,0,2537828,317228.5,2463735,9,6,3,0,0,0,147,281980.8888888889,2463735,561660.2222222222,2484552,both,0,0
1423893721654476,2,0,0,2668875,2668875.0,2668875,2,2,0,0,0,0,0,1334437.5,2668875,1334437.5,2668875,both,0,0
1423901052098275,2,0,0,2668874,2668874.0,2668874,2,2,0,0,0,0,0,1334437.0,2668874,1334437.0,2668874,both,0,0
1423907881804525,2,0,0,2668872,2668872.0,2668872,2,2,0,0,0,0,0,1334436.0,2668872,1334436.0,2668872,both,0,0
1423993737088556,1,0,0,0,0.0,0,1,1,0,0,0,0,113,0.0,0,0.0,0,both,0,0
1424056210524132,3,3,0,29766,5953.2,9311,6,3,3,0,0,0,456,4961.0,9311,7612.0,23921,both,0,0
1424094301699460,2,2,0,17590,5863.333333,7119,4,2,2,0,0,0,855,4397.5,7119,3100.25,7119,both,0,0
1424098968374811,6,2,0,2734364,390623.428571,2641484,8,6,2,0,0,0,1728,341795.5,2641484,345907.875,2641484,both,0,0
1424115468446090,3,2,0,30848,7712.0,14420,5,3,2,0,0,0,371,6169.6,14420,9053.6,23102,both,0,0
1424140551642736,5,3,0,108735,15533.571429,59248,8,5,3,0,0,0,77,13591.875,59248,14307.625,76747,both,0,0
1424158914412951,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1424261381418995,4,8,0,51367,4669.727273,20991,12,4,8,0,0,0,5944,4280.583333333333,20991,5977.333333333333,25488,both,0,0
1424320610832774,2,2,0,1597,532.333333,1504,4,2,2,0,0,0,24,399.25,1504,23.25,92,both,0,0
1424344641260611,1,0,0,0,0.0,0,1,1,0,0,0,0,1,0.0,0,0.0,0,both,0,0
1424350000369398,1,0,0,0,0.0,0,1,1,0,0,0,0,33,0.0,0,0.0,0,both,0,0
1424571448023443,1,0,0,0,0.0,0,1,1,0,0,0,0,325,0.0,0,0.0,0,both,0,0
1424674254799772,6,3,0,2668694,333586.75,2511092,9,6,3,0,0,0,3650,296521.55555555556,2511092,299753.77777777775,2511092,both,0,0
1424690553133055,2,0,0,2472082,2472082.0,2472082,2,2,0,0,0,0,0,1236041.0,2472082,1236041.0,2472082,both,0,0
1424691948207526,2,0,0,2472082,2472082.0,2472082,2,2,0,0,0,0,0,1236041.0,2472082,1236041.0,2472082,both,0,0
1424694262035939,2,0,0,2472081,2472081.0,2472081,2,2,0,0,0,0,0,1236040.5,2472081,1236040.5,2472081,both,0,0
1424715164421777,2,0,0,2865292,2865292.0,2865292,2,2,0,0,0,0,0,1432646.0,2865292,1432646.0,2865292,both,0,0
1424730563121221,3,1,0,1375980,458660.0,1229391,4,3,1,0,0,0,1860,343995.0,1229391,343995.0,1232222,both,0,0
1424733406232598,2,0,0,2275464,2275464.0,2275464,2,2,0,0,0,0,0,1137732.0,2275464,1137732.0,2275464,both,0,0
1424738113590913,2,0,0,2275463,2275463.0,2275463,2,2,0,0,0,0,0,1137731.5,2275463,1137731.5,2275463,both,0,0
1424744551611248,1,0,0,0,0.0,0,1,1,0,0,0,0,325,0.0,0,0.0,0,both,0,0
1424749713814842,1,1,0,50856,50856.0,50856,2,1,1,0,0,0,45,25428.0,50856,0.0,0,both,0,0
1424810706080694,5,3,0,4713,673.285714,3259,8,5,3,0,0,0,108,589.125,3259,663.5,4664,both,0,0
1424897071285946,1,1,0,19441,19441.0,19441,2,1,1,0,0,0,1,9720.5,19441,0.0,0,both,0,0
1424900916536645,1,1,0,5832,5832.0,5832,2,1,1,0,0,0,1,2916.0,5832,0.0,0,both,0,0
1424980798575713,1,1,0,6395,6395.0,6395,2,1,1,0,0,0,136,3197.5,6395,0.0,0,both,0,0
1425050900816940,1,0,0,0,0.0,0,1,1,0,0,0,0,325,0.0,0,0.0,0,both,0,0
1425187177069281,2,0,0,2471966,2471966.0,2471966,2,2,0,0,0,0,0,1235983.0,2471966,1235983.0,2471966,both,0,0
1425243285231759,4,3,0,40500,6750.0,11440,7,4,3,0,0,0,7531,5785.714285714285,11440,8913.0,22094,both,0,0
1425247059337123,1,1,0,11114,11114.0,11114,2,1,1,0,0,0,96,5557.0,11114,0.0,0,both,0,0
1425301916157808,5,3,0,15758,2251.142857,7762,8,5,3,0,0,0,380,1969.75,7762,2197.25,8868,both,0,0
1425329316076734,1,1,0,5676,5676.0,5676,2,1,1,0,0,0,52,2838.0,5676,0.0,0,both,0,0
1425343602437896,2,2,0,102414,34138.0,90928,4,2,2,0,0,0,1480,25603.5,90928,48335.5,102414,both,0,0
1425443509090951,1,1,0,2941,2941.0,2941,2,1,1,0,0,0,367,1470.5,2941,0.0,0,both,0,0
1425443525311807,1,1,0,2898,2898.0,2898,2,1,1,0,0,0,367,1449.0,2898,0.0,0,both,0,0
1425443645470522,2,1,0,7847,3923.5,4710,3,2,1,0,0,0,58,2615.6666666666665,4710,2615.6666666666665,7847,both,0,0
1425547427492295,2,1,0,15157,7578.5,9906,3,2,1,0,0,0,2346,5052.333333333333,9906,5052.333333333333,15157,both,0,0
1425641108302128,1,1,0,9092,9092.0,9092,2,1,1,0,0,0,1,4546.0,9092,0.0,0,both,0,0
1425728003174820,13,9,0,1100559,52407.571429,880057,22,13,9,0,0,0,8697,50025.40909090909,880057,59433.5,903950,both,0,0
1425728438203704,535,37,0,2923940,5120.735552,101975,572,535,37,0,0,0,527448,5111.783216783217,101975,10095.001748251749,367150,both,0,0
1425730128601036,1,1,0,5889,5889.0,5889,2,1,1,0,0,0,1,2944.5,5889,0.0,0,both,0,0
1425783443750178,1,1,0,844,844.0,844,2,1,1,0,0,0,47,422.0,844,0.0,0,both,0,0
1425888684820556,13,11,0,1105419,48061.695652,852425,24,13,11,0,0,0,8667,46059.125,852425,56033.916666666664,878825,both,0,0
1425892481175412,1,1,0,28178,28178.0,28178,2,1,1,0,0,0,1,14089.0,28178,0.0,0,both,0,0
1426042197832711,5,12,0,1369896,85618.5,1224289,17,5,12,0,0,0,11019,80582.11764705883,1224289,157689.76470588235,1238691,both,0,0
1426088318731459,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1426237985335117,1,1,0,5824,5824.0,5824,2,1,1,0,0,0,2,2912.0,5824,0.0,0,both,0,0
1426240213798046,2,0,0,2340649,2340649.0,2340649,2,2,0,0,0,0,0,1170324.5,2340649,1170324.5,2340649,both,0,0
1426245526188287,1,0,0,0,0.0,0,1,1,0,0,0,0,47,0.0,0,0.0,0,both,0,0
1426263689003745,4,3,0,2996004,499334.0,1897984,7,4,3,0,0,0,494,428000.5714285714,1897984,855392.7142857143,2908235,both,0,0
1426383523206806,1,0,0,0,0.0,0,1,1,0,0,0,0,1,0.0,0,0.0,0,both,0,0
1426473737017854,1,1,0,42568,42568.0,42568,2,1,1,0,0,0,33,21284.0,42568,0.0,0,both,0,0
1426487348322180,1,0,0,0,0.0,0,1,1,0,0,0,0,80,0.0,0,0.0,0,both,0,0
1426522856181338,3,3,0,93274,18654.8,56274,6,3,3,0,0,0,2013,15545.666666666666,56274,16551.833333333332,62184,both,0,0
1426539220078793,2,7,0,20723,2590.375,6378,9,2,7,0,0,0,7156,2302.5555555555557,6378,3281.3333333333335,14778,both,0,0
1426653065856232,9,4,0,124567,10380.583333,34780,13,9,4,0,0,0,5659,9582.076923076924,34780,15011.692307692309,43504,both,0,0
1426685791516044,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1426723467556269,2,1,0,73094,36547.0,56685,3,2,1,0,0,0,496,24364.666666666668,56685,5469.666666666667,16409,both,0,0
1426744673731415,1,1,0,27280,27280.0,27280,2,1,1,0,0,0,442,13640.0,27280,0.0,0,both,0,0
1426771604241038,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1426801244529398,2,0,0,23172,23172.0,23172,2,2,0,0,0,0,3402,11586.0,23172,11586.0,23172,both,0,0
1426888069353948,3,2,0,201384,50346.0,161216,5,3,2,0,0,0,1535,40276.8,161216,46157.4,201383,both,0,0
1426920477388461,2,0,0,3061387,3061387.0,3061387,2,2,0,0,0,0,0,1530693.5,3061387,1530693.5,3061387,both,0,0
1426980413433313,2,2,0,444660,148220.0,311573,4,2,2,0,0,0,48,111165.0,311573,133747.5,401903,both,0,0
1427026160282556,1,0,0,0,0.0,0,1,1,0,0,0,0,35,0.0,0,0.0,0,both,0,0
1427054872866747,1,0,0,0,0.0,0,1,1,0,0,0,0,47,0.0,0,0.0,0,both,0,0
1427067098014959,1,1,0,5834,5834.0,5834,2,1,1,0,0,0,85,2917.0,5834,0.0,0,both,0,0
1427068403629488,2,0,0,2537064,2537064.0,2537064,2,2,0,0,0,0,0,1268532.0,2537064,1268532.0,2537064,both,0,0
1427087531410293,2,0,0,3061348,3061348.0,3061348,2,2,0,0,0,0,0,1530674.0,3061348,1530674.0,3061348,both,0,0
1427125464389577,2,0,0,2537051,2537051.0,2537051,2,2,0,0,0,0,0,1268525.5,2537051,1268525.5,2537051,both,0,0
1427127533783648,1,0,0,0,0.0,0,1,1,0,0,0,0,38,0.0,0,0.0,0,both,0,0
1427179731974306,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1427203108704757,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1427205354452335,3,2,0,12153,3038.25,7583,5,3,2,0,0,0,1646,2430.6,7583,3106.4,12122,both,0,0
1427392808162662,1,0,0,0,0.0,0,1,1,0,0,0,0,59,0.0,0,0.0,0,both,0,0
1427481859566989,1,1,0,3275,3275.0,3275,2,1,1,0,0,0,353,1637.5,3275,0.0,0,both,0,0
1427503770453094,2,1,0,25984,12992.0,17126,3,2,1,0,0,0,188,8661.333333333334,17126,8661.333333333334,25984,both,0,0
1427513154877100,1,1,0,4510,4510.0,4510,2,1,1,0,0,0,468,2255.0,4510,0.0,0,both,0,0
1427634397925669,3,2,0,312426,78106.5,286351,5,3,2,0,0,0,2183,62485.2,286351,65275.4,300302,both,0,0
1427635602564337,1,0,0,0,0.0,0,1,1,0,0,0,0,4,0.0,0,0.0,0,both,0,0
1427686376949963,1,1,0,53703,53703.0,53703,2,1,1,0,0,0,39,26851.5,53703,0.0,0,both,0,0
1427921260533620,13,12,1,2209186,92049.416667,1773705,25,13,12,0,1,4,5557,88367.44,1773705,104346.12,1773705,both,0,0
1427980611379604,1,1,0,48972,48972.0,48972,2,1,1,0,0,0,33,24486.0,48972,0.0,0,both,0,0
1428028696572962,2,1,0,8441,4220.5,8047,3,2,1,0,0,0,62,2813.6666666666665,8047,2813.6666666666665,8441,both,0,0
1428061073284752,3,10,0,10384,865.333333,7776,13,3,10,0,0,0,11282,798.7692307692307,7776,898.3846153846154,10107,both,0,0
1428142894383343,2,0,0,2209134,2209134.0,2209134,2,2,0,0,0,0,0,1104567.0,2209134,1104567.0,2209134,both,0,0
1428241951286807,2,0,0,2143575,2143575.0,2143575,2,2,0,0,0,0,0,1071787.5,2143575,1071787.5,2143575,both,0,0
1428251679670148,1,1,0,33724,33724.0,33724,2,1,1,0,0,0,116,16862.0,33724,0.0,0,both,0,0
1428269054510938,2,2,0,22960,7653.333333,14735,4,2,2,0,0,0,287,5740.0,14735,5781.0,22960,both,0,0
1428334310662724,2,0,0,2471234,2471234.0,2471234,2,2,0,0,0,0,0,1235617.0,2471234,1235617.0,2471234,both,0,0
1428374730733489,1,0,0,0,0.0,0,1,1,0,0,0,0,62,0.0,0,0.0,0,both,0,0
1428377625906649,1,1,0,5566,5566.0,5566,2,1,1,0,0,0,88,2783.0,5566,0.0,0,both,0,0
1428383782802919,6,6,1,3061046,278276.909091,1856112,12,6,6,0,1,1,1628,255087.16666666666,1856112,349634.4166666667,1856112,both,0,0
1428435744915941,1,1,0,4061,4061.0,4061,2,1,1,0,0,0,112,2030.5,4061,0.0,0,both,0,0
1428438313241690,1,0,0,0,0.0,0,1,1,0,0,0,0,62,0.0,0,0.0,0,both,0,0
1428455072081613,2,0,0,2340133,2340133.0,2340133,2,2,0,0,0,0,0,1170066.5,2340133,1170066.5,2340133,both,0,0
1428487978081672,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1428614302099235,1,1,0,39754,39754.0,39754,2,1,1,0,0,0,63,19877.0,39754,0.0,0,both,0,0
1428630651526097,2,1,0,8794,4397.0,7981,3,2,1,0,0,0,90,2931.3333333333335,7981,2931.3333333333335,8794,both,0,0
1428755082343493,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1428774603333118,67,39,1,2667739,25407.038095,2015192,106,67,39,0,1,1,89374,25167.349056603773,2015192,50250.981132075474,2019449,both,0,0
1428837786361057,6,5,0,50136,5013.6,21649,11,6,5,0,0,0,6507,4557.818181818182,21649,8395.454545454546,45254,both,0,0
1428851629387614,1,1,0,51045,51045.0,51045,2,1,1,0,0,0,47,25522.5,51045,0.0,0,both,0,0
1428927698487001,56,53,0,2077879,19239.62037,1941639,109,56,53,0,0,0,69516,19063.110091743118,1941639,38088.55963302752,1947334,both,0,0
1429046723494803,10,7,0,2929820,183113.75,2724941,17,10,7,0,0,0,5973,172342.35294117648,2724941,344046.4705882353,2733803,both,0,0
1429053261814042,1,1,0,3203,3203.0,3203,2,1,1,0,0,0,262,1601.5,3203,0.0,0,both,0,0
1429064348416873,2,0,0,2536600,2536600.0,2536600,2,2,0,0,0,0,0,1268300.0,2536600,1268300.0,2536600,both,0,0
1429074147731360,12,8,0,1307322,68806.421053,1141264,20,12,8,0,0,0,1653,65366.1,1141264,128259.45,1194735,both,0,0
1429087025332587,2,1,0,95718,47859.0,93932,3,2,1,0,0,0,1214,31906.0,93932,31906.0,95718,both,0,0
1429129215913274,9,8,0,2208904,138056.5,1859850,17,9,8,0,0,0,6764,129935.5294117647,1859850,259534.58823529413,1919128,both,0,0
1429200529406331,2,1,0,10486,5243.0,7454,3,2,1,0,0,0,52,3495.3333333333335,7454,3495.3333333333335,10486,both,0,0
1429207829068584,9,4,0,31144,2595.333333,14813,13,9,4,0,0,0,8800,2395.6923076923076,14813,3687.769230769231,22735,both,0,0
1429208067214963,1,0,0,0,0.0,0,1,1,0,0,0,0,1,0.0,0,0.0,0,both,0,0
1429252637729268,1,0,0,0,0.0,0,1,1,0,0,0,0,857,0.0,0,0.0,0,both,0,0
1429263554457647,2,2,0,13274,4424.666667,9414,4,2,2,0,0,0,52,3318.5,9414,3562.75,13274,both,0,0
1429273094848022,1,0,0,0,0.0,0,1,1,0,0,0,0,825,0.0,0,0.0,0,both,0,0
1429356695172117,2,0,0,2667603,2667603.0,2667603,2,2,0,0,0,0,0,1333801.5,2667603,1333801.5,2667603,both,0,0
1429405785801790,1,0,0,0,0.0,0,1,1,0,0,0,0,44,0.0,0,0.0,0,both,0,0
1429407559407211,1,1,0,24010,24010.0,24010,2,1,1,0,0,0,1,12005.0,24010,0.0,0,both,0,0
1429460108815166,2,1,0,19386,9693.0,17428,3,2,1,0,0,0,31,6462.0,17428,6462.0,19386,both,0,0
1429523487568241,18,16,0,192034,5819.212121,22775,34,18,16,0,0,0,10377,5648.058823529412,22775,10902.14705882353,44755,both,0,0
1429617366635967,4,0,0,15464,5154.666667,14563,4,4,0,0,0,0,1153,3866.0,14563,3866.0,14563,both,0,0
1429617891917674,1,1,0,6178,6178.0,6178,2,1,1,0,0,0,196,3089.0,6178,0.0,0,both,0,0
1429632393421247,1,0,0,0,0.0,0,1,1,0,0,0,0,35,0.0,0,0.0,0,both,0,0
1429689415702595,2,0,1,2274310,2274310.0,2274310,2,2,0,0,1,1,0,1137155.0,2274310,1137155.0,2274310,both,0,0
1429772250268820,2,0,0,2864115,2864115.0,2864115,2,2,0,0,0,0,0,1432057.5,2864115,1432057.5,2864115,both,0,0
1429776031418894,2,0,0,2864114,2864114.0,2864114,2,2,0,0,0,0,0,1432057.0,2864114,1432057.0,2864114,both,0,0
1429776876721207,1,1,0,5017,5017.0,5017,2,1,1,0,0,0,128,2508.5,5017,0.0,0,both,0,0
1429827815803213,2,0,0,2405350,2405350.0,2405350,2,2,0,0,0,0,0,1202675.0,2405350,1202675.0,2405350,both,0,0
1429834448981284,2,0,0,2864100,2864100.0,2864100,2,2,0,0,0,0,0,1432050.0,2864100,1432050.0,2864100,both,0,0
1429960780748470,2,0,0,24435,24435.0,24435,2,2,0,0,0,0,46,12217.5,24435,12217.5,24435,both,0,0
1429970872307126,1,1,0,2068258,2068258.0,2068258,2,1,1,0,0,0,90,1034129.0,2068258,0.0,0,both,0,0
1430058117686154,3,3,0,161094,32218.8,52888,6,3,3,0,0,0,1096,26849.0,52888,39336.5,86527,both,0,0
1430201299876680,6,1,0,734597,122432.833333,602572,7,6,1,0,0,0,213,104942.42857142857,602572,104942.42857142857,602572,both,0,0
1430327778729687,1,1,0,16703,16703.0,16703,2,1,1,0,0,0,1,8351.5,16703,0.0,0,both,0,0
1430550966022327,2,0,0,41291,41291.0,41291,2,2,0,0,0,0,53,20645.5,41291,20645.5,41291,both,0,0
1430590392191483,5,3,0,2798388,399769.714286,2755417,8,5,3,0,0,0,1520,349798.5,2755417,699217.375,2770488,both,0,0
1430601211496761,8,3,0,1820922,182092.2,1533623,11,8,3,0,0,0,7261,165538.36363636365,1533623,175890.54545454544,1533623,both,0,0
1430656687167512,8,5,0,2274085,189507.083333,2044706,13,8,5,0,0,0,0,174929.61538461538,2044706,349399.23076923075,2054160,both,0,0
1430760886174062,11,6,0,2274061,142128.8125,2060164,17,11,6,0,0,0,2121,133768.29411764705,2060164,267195.9411764706,2202837,both,0,0
1430773706850174,12,19,0,2274058,75801.933333,2027558,31,12,19,0,0,0,19810,73356.70967741935,2027558,146423.09677419355,2031337,both,0,0
1430779934711626,1,0,0,0,0.0,0,1,1,0,0,0,0,35,0.0,0,0.0,0,both,0,0
1430803980184899,6,6,1,2274050,206731.818182,2041388,12,6,6,0,1,4,2864,189504.16666666666,2041388,207492.16666666666,2041388,both,0,0
1430807759920936,1,0,0,0,0.0,0,1,1,0,0,0,0,1200,0.0,0,0.0,0,both,0,0
1430809686524739,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1430813328954650,6,2,0,101159,14451.285714,39109,8,6,2,0,0,0,3505,12644.875,39109,20406.25,62091,both,0,0
1430875016364574,1,0,0,0,0.0,0,1,1,0,0,0,0,94,0.0,0,0.0,0,both,0,0
1430904304640059,5,9,0,42943,3303.307692,11236,14,5,9,0,0,0,5828,3067.3571428571427,11236,4554.857142857143,16128,both,0,0
1430919001460138,8,7,1,2274024,162430.285714,2046007,15,8,7,0,1,7,4095,151601.6,2046007,160819.8,2046007,both,0,0
1431049086481632,1,1,0,24896,24896.0,24896,2,1,1,0,0,0,1,12448.0,24896,0.0,0,both,0,0
1431090757171034,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1431174422417203,1,1,0,6611,6611.0,6611,2,1,1,0,0,0,112,3305.5,6611,0.0,0,both,0,0
1431240282649409,6,5,1,2273949,227394.9,2057793,11,6,5,0,1,1,658,206722.63636363635,2057793,412920.36363636365,2063387,both,0,0
1431241037007167,1,0,0,0,0.0,0,1,1,0,0,0,0,1,0.0,0,0.0,0,both,0,0
1431266982493411,62,17,0,1096361,14055.910256,1018974,79,62,17,0,0,0,75137,13877.987341772152,1018974,27672.936708860758,1040362,both,0,0
1431270575071252,3,3,0,2273942,454788.4,2242377,6,3,3,0,0,0,3458,378990.3333333333,2242377,378993.0,2255696,both,0,0
1431283237588099,7,7,0,153729,11825.307692,93385,14,7,7,0,0,0,2523,10980.642857142857,93385,11976.285714285714,93385,both,0,0
1431318188884992,3,4,0,166070,27678.333333,77176,7,3,4,0,0,0,2262,23724.285714285714,77176,43963.71428571428,160420,both,0,0
1431470228285198,1,0,0,0,0.0,0,1,1,0,0,0,0,45,0.0,0,0.0,0,both,0,0
1431523736329852,1,0,0,0,0.0,0,1,1,0,0,0,0,1220,0.0,0,0.0,0,both,0,0
1431547396523256,1,1,0,47769,47769.0,47769,2,1,1,0,0,0,56,23884.5,47769,0.0,0,both,0,0
1431591164582125,11,13,0,59566,2589.826087,13745,24,11,13,0,0,0,10327,2481.9166666666665,13745,4484.125,28386,both,0,0
1431602113772011,1,0,0,0,0.0,0,1,1,0,0,0,0,35,0.0,0,0.0,0,both,0,0
1431625402393992,1,1,0,4819,4819.0,4819,2,1,1,0,0,0,177,2409.5,4819,0.0,0,both,0,0
1431629684119183,1,1,0,10099,10099.0,10099,2,1,1,0,0,0,105,5049.5,10099,0.0,0,both,0,0
1431632705917954,2,0,0,2863682,2863682.0,2863682,2,2,0,0,0,0,0,1431841.0,2863682,1431841.0,2863682,both,0,0
1431637631113662,2,0,0,2732608,2732608.0,2732608,2,2,0,0,0,0,0,1366304.0,2732608,1366304.0,2732608,both,0,0
1431686370997586,2,0,0,2732597,2732597.0,2732597,2,2,0,0,0,0,0,1366298.5,2732597,1366298.5,2732597,both,0,0
1431691411783974,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1431709799078906,1,1,0,63826,63826.0,63826,2,1,1,0,0,0,35,31913.0,63826,0.0,0,both,0,0
1431766110421694,1,1,0,328202,328202.0,328202,2,1,1,0,0,0,150,164101.0,328202,0.0,0,both,0,0
1431770356403383,6,7,1,2798113,233176.083333,2735095,13,6,7,0,1,1,3178,215239.46153846153,2735095,429787.6153846154,2743954,both,0,0
1431825695932892,2,0,0,2667029,2667029.0,2667029,2,2,0,0,0,0,0,1333514.5,2667029,1333514.5,2667029,both,0,0
1431882950220389,2,0,0,2601479,2601479.0,2601479,2,2,0,0,0,0,0,1300739.5,2601479,1300739.5,2601479,both,0,0
1431978234983830,2,0,0,2863601,2863601.0,2863601,2,2,0,0,0,0,0,1431800.5,2863601,1431800.5,2863601,both,0,0
1432077458145377,18,21,0,537830,14153.421053,233179,39,18,21,0,0,0,23466,13790.51282051282,233179,27294.79487179487,251675,both,0,0
1432092293379777,1,0,0,0,0.0,0,1,1,0,0,0,0,1,0.0,0,0.0,0,both,0,0
1432096358247751,2,0,0,2535894,2535894.0,2535894,2,2,0,0,0,0,0,1267947.0,2535894,1267947.0,2535894,both,0,0
1432193820398018,2,0,0,2535871,2535871.0,2535871,2,2,0,0,0,0,0,1267935.5,2535871,1267935.5,2535871,both,0,0
1432254928877490,1,1,0,25550,25550.0,25550,2,1,1,0,0,0,38,12775.0,25550,0.0,0,both,0,0
1432284579261806,2,1,0,13591,6795.5,9430,3,2,1,0,0,0,0,4530.333333333333,9430,4530.333333333333,13591,both,0,0
1432341269739749,2,2,0,13555,4518.333333,7530,4,2,2,0,0,0,2456,3388.75,7530,5271.25,10758,both,0,0
1432353356710732,3,2,0,657397,164349.25,598121,5,3,2,0,0,0,1144,131479.4,598121,251986.0,645926,both,0,0
1432388246078508,1,3,0,13530,4510.0,13529,4,1,3,0,0,0,0,3382.5,13529,0.25,1,both,0,0
1432405279905818,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1432476583750861,5,4,0,2797949,349743.625,2728651,9,5,4,0,0,0,1354,310883.22222222225,2728651,620856.4444444445,2774613,both,0,0
1432546006435578,2,2,0,70530,23510.0,46965,4,2,2,0,0,0,142,17632.5,46965,19654.0,70530,both,0,0
1432589031334473,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1432590258578672,2,0,0,139490,139490.0,139490,2,2,0,0,0,0,55,69745.0,139490,69745.0,139490,both,0,0
1432632320560422,1,0,0,0,0.0,0,1,1,0,0,0,0,41,0.0,0,0.0,0,both,0,0
1432656540897191,1,1,0,16538,16538.0,16538,2,1,1,0,0,0,1,8269.0,16538,0.0,0,both,0,0
1432678169630276,1,1,0,26391,26391.0,26391,2,1,1,0,0,0,79,13195.5,26391,0.0,0,both,0,0
1432770929089587,9,9,0,2994489,176146.411765,2927215,18,9,9,0,0,0,3949,166360.5,2927215,168978.94444444444,2927215,both,0,0
1432799553822713,2,0,0,3060018,3060018.0,3060018,2,2,0,0,0,0,0,1530009.0,3060018,1530009.0,3060018,both,0,0
1432823293170892,2,0,0,2666796,2666796.0,2666796,2,2,0,0,0,0,0,1333398.0,2666796,1333398.0,2666796,both,0,0
1432843841566274,2,1,0,71677,35838.5,64779,3,2,1,0,0,0,39,23892.333333333332,64779,21593.0,64779,both,0,0
1432858836744819,2,0,0,3060004,3060004.0,3060004,2,2,0,0,0,0,0,1530002.0,3060004,1530002.0,3060004,both,0,0
1432864395992440,1,0,0,0,0.0,0,1,1,0,0,0,0,52,0.0,0,0.0,0,both,0,0
1432866058309018,1,0,0,0,0.0,0,1,1,0,0,0,0,156,0.0,0,0.0,0,both,0,0
1432878782658522,2,0,0,2797855,2797855.0,2797855,2,2,0,0,0,0,0,1398927.5,2797855,1398927.5,2797855,both,0,0
1432887415728920,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
1432995303349344,1,0,0,0,0.0,0,1,1,0,0,0,0,56,0.0,0,0.0,0,both,0,0
1432997139456893,2,0,0,2601220,2601220.0,2601220,2,2,0,0,0,0,0,1300610.0,2601220,1300610.0,2601220,both,0,0
1433051750377169,1,0,0,0,0.0,0,1,1,0,0,0,0,957,0.0,0,0.0,0,both,0,0
1433059840598802,1,1,0,15309,15309.0,15309,2,1,1,0,0,0,11,7654.5,15309,0.0,0,both,0,0
1433074479113819,1,1,0,1201,1201.0,1201,2,1,1,0,0,0,0,600.5,1201,0.0,0,both,0,0
1433197290732402,1,0,0,0,0.0,0,1,1,0,0,0,0,1,0.0,0,0.0,0,both,0,0
1433218106999367,3,2,0,1022565,255641.25,1020967,5,3,2,0,0,0,31,204513.0,1020967,408706.6,1021851,both,0,0
1433222590291813,1,1,0,5281,5281.0,5281,2,1,1,0,0,0,532,2640.5,5281,0.0,0,both,0,0
1433313905946149,2,0,0,2339002,2339002.0,2339002,2,2,0,0,0,0,0,1169501.0,2339002,1169501.0,2339002,both,0,0
1433374505091904,20,13,0,208069,6502.15625,67833,33,20,13,0,0,0,15582,6305.121212121212,67833,10414.121212121212,79837,both,0,0
