same_source,same_destination,same_endpoint,same_source_or_destination
128,128,128,128
128,128,128,128
13,128,128,128
21,128,128,128
81,0,119,81
128,12,128,128
92,120,128,128
128,2,128,128
128,8,128,128
82,16,128,98
104,0,128,104
128,16,128,128
2,99,128,101
128,128,128,128
128,76,128,128
75,21,128,94
2,128,128,128
23,18,78,41
37,54,128,91
0,38,90,38
128,65,128,128
21,128,128,128
0,44,110,44
128,60,128,128
2,128,128,128
128,0,128,128
31,128,128,128
128,0,128,128
128,128,128,128
128,7,128,128
128,128,128,128
115,128,128,128
10,75,128,85
82,53,128,128
119,55,128,128
128,0,128,128
3,128,128,128
128,3,128,128
128,74,128,128
128,2,128,128
104,13,128,107
5,128,128,128
128,81,128,128
37,128,128,128
1,45,111,45
76,128,128,128
78,3,128,81
54,92,128,128
128,39,128,128
115,128,128,128
1,128,128,128
128,39,128,128
4,112,128,115
127,128,128,128
105,128,128,128
106,128,128,128
0,54,128,54
97,128,128,128
128,69,128,128
8,104,128,110
12,128,128,128
128,9,128,128
128,128,128,128
96,90,128,128
128,89,128,128
128,0,128,128
6,128,128,128
56,128,128,128
128,128,128,128
2,128,128,128
128,128,128,128
128,50,128,128
128,128,128,128
128,13,128,128
128,128,128,128
72,0,128,72
83,128,128,128
128,128,128,128
10,96,128,106
128,48,128,128
128,128,128,128
128,0,128,128
4,128,128,128
6,128,128,128
0,128,128,128
128,128,128,128
128,12,128,128
128,128,128,128
128,0,128,128
12,23,81,35
128,40,128,128
128,63,128,128
128,126,128,128
128,24,128,128
6,128,128,128
50,123,128,128
21,4,61,24
5,128,128,128
128,2,128,128
128,9,128,128
128,128,128,128
128,46,128,128
112,1,128,112
27,128,128,128
2,128,128,128
116,128,128,128
15,94,128,109
128,2,128,128
117,128,128,128
107,128,128,128
110,128,128,128
128,128,128,128
128,128,128,128
128,85,128,128
6,128,128,128
11,128,128,128
12,128,128,128
0,28,78,28
6,51,128,57
121,128,128,128
5,128,128,128
128,47,128,128
128,62,128,128
9,48,128,48
128,128,128,128
28,104,128,128
128,48,128,128
128,61,128,128
128,47,128,128
128,10,128,128
128,11,128,128
128,32,128,128
0,123,128,123
128,49,128,128
5,128,128,128
6,128,128,128
128,9,128,128
97,92,128,128
128,1,128,128
0,128,128,128
1,128,128,128
128,33,128,128
5,20,32,25
128,128,128,128
37,89,128,126
128,128,128,128
128,62,128,128
18,128,128,128
74,109,128,128
4,128,128,128
1,128,128,128
23,63,128,86
128,9,128,128
118,3,128,121
40,128,128,128
47,1,94,47
98,128,128,128
128,73,128,128
2,128,128,128
1,36,77,37
59,77,128,128
128,2,128,128
3,128,128,128
75,23,128,98
0,128,128,128
79,10,128,82
128,101,128,128
128,8,128,128
73,0,128,73
128,21,128,128
128,22,128,128
35,3,64,38
128,128,128,128
43,3,77,46
32,128,128,128
128,128,128,128
1,128,128,128
128,5,128,128
128,27,128,128
0,128,128,128
48,16,125,63
128,1,128,128
128,83,128,128
41,128,128,128
128,128,128,128
0,84,128,84
16,128,128,128
128,128,128,128
128,52,128,128
128,16,128,128
128,2,128,128
128,2,128,128
128,3,128,128
128,0,128,128
128,17,128,128
128,128,128,128
77,61,128,128
128,5,128,128
128,128,128,128
38,0,53,38
128,8,128,128
1,102,128,103
128,4,128,128
128,4,128,128
128,0,128,128
0,19,34,19
128,14,128,128
128,11,128,128
128,64,128,128
128,128,128,128
4,128,128,128
128,8,128,128
122,0,128,122
128,17,128,128
128,5,128,128
128,1,128,128
61,18,128,78
2,128,128,128
128,0,128,128
128,13,128,128
46,3,73,49
0,95,128,95
0,128,128,128
128,17,128,128
5,128,128,128
1,128,128,128
121,41,128,128
21,128,128,128
128,21,128,128
2,4,5,4
128,128,128,128
35,72,128,107
36,73,128,108
128,18,128,128
0,21,71,21
128,4,128,128
6,128,128,128
19,128,128,128
128,128,128,128
10,52,104,62
56,60,128,116
128,7,128,128
113,54,128,128
128,43,128,128
128,7,128,128
128,9,128,128
2,128,128,128
44,4,77,45
128,1,128,128
58,2,113,59
125,5,128,125
128,4,128,128
128,128,128,128
128,114,128,128
128,115,128,128
28,128,128,128
128,128,128,128
3,128,128,128
128,3,128,128
128,0,128,128
1,128,128,128
128,128,128,128
2,128,128,128
128,113,128,128
128,2,128,128
21,9,60,30
29,20,70,49
5,128,128,128
106,1,128,107
30,30,98,60
128,128,128,128
26,128,128,128
128,24,128,128
0,97,128,97
3,0,7,3
128,8,128,128
128,17,128,128
4,128,128,128
38,128,128,128
128,12,128,128
19,128,128,128
59,128,128,128
3,69,128,69
0,128,128,128
128,8,128,128
116,54,128,128
128,128,128,128
128,27,128,128
128,89,128,128
5,124,128,128
3,17,50,20
93,0,128,93
128,7,128,128
120,128,128,128
1,128,128,128
128,0,128,128
128,128,128,128
45,78,128,123
101,20,128,121
128,5,128,128
4,102,128,105
57,128,128,128
73,13,128,86
0,9,17,9
128,0,128,128
78,29,128,107
128,0,128,128
40,14,66,47
15,4,41,19
51,128,128,128
128,43,128,128
74,128,128,128
99,0,128,99
51,128,128,128
2,128,128,128
6,128,128,128
0,128,128,128
88,0,128,88
54,128,128,128
55,128,128,128
4,91,128,94
56,128,128,128
128,0,128,128
13,0,52,13
0,128,128,128
128,0,128,128
38,15,119,53
128,25,128,128
92,57,128,128
128,75,128,128
35,37,128,71
1,63,128,64
128,128,128,128
128,128,128,128
128,36,128,128
128,37,128,128
128,18,128,128
128,38,128,128
1,128,128,128
58,128,128,128
0,128,128,128
75,10,128,75
128,0,128,128
3,128,128,128
60,128,128,128
8,128,128,128
6,128,128,128
128,0,128,128
128,128,128,128
1,95,128,96
128,128,128,128
128,110,128,128
74,128,128,128
128,128,128,128
56,128,128,128
128,1,128,128
0,25,91,25
1,55,128,56
76,8,128,84
128,12,128,128
52,0,109,52
128,34,128,128
128,10,128,128
2,90,128,92
128,128,128,128
1,128,128,128
59,7,122,66
128,128,128,128
0,3,3,3
73,12,128,85
128,49,128,128
128,0,128,128
10,63,128,64
19,87,128,106
20,128,128,128
0,11,21,11
128,12,128,128
128,6,128,128
128,128,128,128
24,47,128,71
0,36,89,36
128,128,128,128
109,105,128,128
2,128,128,128
128,128,128,128
128,128,128,128
0,7,14,7
3,128,128,128
79,71,128,128
128,31,128,128
128,3,128,128
128,45,128,128
128,128,128,128
0,64,128,64
21,128,128,128
128,2,128,128
69,6,128,75
15,1,29,15
128,128,128,128
128,54,128,128
3,47,106,50
3,128,128,128
128,67,128,128
128,128,128,128
128,128,128,128
128,68,128,128
128,63,128,128
30,60,128,90
70,0,118,70
128,128,128,128
45,14,105,59
128,4,128,128
128,0,128,128
71,7,128,76
74,9,128,83
21,128,128,128
65,7,111,71
37,2,65,39
128,0,128,128
128,128,128,128
18,90,128,108
128,1,128,128
128,128,128,128
128,66,128,128
128,41,128,128
75,128,128,128
128,10,128,128
128,29,128,128
0,61,128,61
128,18,128,128
57,5,114,62
76,91,128,128
3,128,128,128
122,17,128,128
128,128,128,128
50,103,128,128
21,128,128,128
42,128,128,128
23,31,128,54
2,24,92,26
128,5,128,128
58,3,110,61
128,5,128,128
42,98,128,128
0,8,20,8
82,90,128,128
0,9,16,9
2,55,98,57
101,27,128,127
128,5,128,128
6,128,128,128
81,2,128,83
11,128,128,128
9,72,128,81
92,20,128,104
128,128,128,128
47,24,106,71
3,78,128,81
45,0,74,45
93,0,128,93
128,4,128,128
30,128,128,128
128,13,128,128
128,35,128,128
128,12,128,128
1,11,30,12
128,128,128,128
128,5,128,128
59,36,128,95
128,18,128,128
128,128,128,128
84,128,128,128
110,128,128,128
128,128,128,128
128,81,128,128
128,128,128,128
2,88,128,89
66,22,128,88
1,96,128,96
128,4,128,128
2,128,128,128
128,39,128,128
128,3,128,128
128,3,128,128
128,128,128,128
128,16,128,128
5,24,82,28
128,40,128,128
128,42,128,128
128,17,128,128
71,128,128,128
3,128,128,128
128,65,128,128
9,46,111,46
128,1,128,128
5,88,128,93
6,115,120,118
0,128,128,128
3,128,128,128
128,128,128,128
128,57,128,128
75,62,128,128
128,128,128,128
108,128,128,128
85,128,128,128
128,35,128,128
128,5,128,128
80,0,128,80
20,128,128,128
128,128,128,128
36,128,128,128
128,36,128,128
50,0,79,50
128,128,128,128
47,128,128,128
128,104,128,128
113,128,128,128
33,128,128,128
86,128,128,128
5,128,128,128
12,3,27,15
57,4,108,61
50,124,128,128
60,101,128,128
0,99,128,99
128,8,128,128
128,104,128,128
128,15,128,128
76,7,128,83
54,79,128,128
3,128,128,128
128,11,128,128
99,128,128,128
48,73,128,121
114,128,128,128
55,128,128,128
0,128,128,128
128,77,128,128
128,6,128,128
0,26,90,26
128,4,128,128
128,34,128,128
128,6,128,128
128,128,128,128
74,4,128,78
13,128,128,128
128,0,128,128
2,128,128,128
13,128,128,128
128,5,128,128
128,65,128,128
102,28,128,128
3,0,9,3
128,9,128,128
128,66,128,128
85,0,128,85
0,128,128,128
103,29,128,128
5,125,128,128
128,12,128,128
13,128,128,128
123,69,128,128
128,3,128,128
128,21,128,128
14,128,128,128
128,47,128,128
1,128,128,128
67,52,128,118
128,47,128,128
128,0,128,128
87,48,128,128
0,3,3,3
128,5,128,128
128,6,128,128
128,1,128,128
27,33,120,57
68,26,128,94
124,70,128,128
128,128,128,128
0,128,128,128
128,25,128,128
0,128,128,128
42,22,124,61
96,128,128,128
97,128,128,128
128,85,128,128
40,128,128,128
47,2,83,47
1,128,128,128
0,115,128,115
128,128,128,128
44,29,101,64
128,128,128,128
45,29,98,63
51,128,128,128
46,30,103,66
128,7,128,128
15,0,28,15
128,128,128,128
128,24,128,128
128,1,128,128
128,8,128,128
19,128,128,128
7,116,121,119
12,128,128,128
128,128,128,128
128,3,128,128
128,3,128,128
128,13,128,128
16,13,50,29
128,128,128,128
128,74,128,128
94,87,128,128
128,29,128,128
128,30,128,128
128,41,128,128
73,128,128,128
128,6,128,128
128,128,128,128
128,42,128,128
128,128,128,128
128,128,128,128
128,86,128,128
0,128,128,128
128,18,128,128
5,128,128,128
128,0,128,128
17,0,31,17
66,128,128,128
29,0,41,29
22,128,128,128
45,128,128,128
14,128,128,128
25,48,128,72
128,127,128,128
128,14,128,128
128,49,128,128
14,128,128,128
70,128,128,128
128,72,128,128
32,12,106,44
128,128,128,128
128,15,128,128
0,8,19,8
0,128,128,128
128,1,128,128
28,8,75,36
128,27,128,128
1,128,128,128
14,128,128,128
128,128,128,128
44,16,128,60
128,6,128,128
117,128,128,128
128,128,128,128
2,105,128,107
43,128,128,128
18,2,39,20
117,37,128,128
128,5,128,128
128,6,128,128
19,45,106,64
57,47,128,103
20,0,37,20
128,128,128,128
5,91,128,96
124,0,128,124
1,55,128,55
65,2,112,65
3,128,128,128
0,17,38,17
5,128,128,128
72,116,128,128
128,28,128,128
21,1,39,21
22,128,128,128
128,40,128,128
10,128,128,128
5,128,128,128
16,77,128,77
13,128,128,128
45,50,128,93
6,128,128,128
0,9,17,9
2,128,128,128
11,60,128,71
128,64,128,128
128,128,128,128
5,128,128,128
128,11,128,128
1,128,128,128
2,128,128,128
128,7,128,128
10,56,123,65
36,10,59,36
128,128,128,128
83,128,128,128
118,126,128,128
3,13,50,16
61,3,117,62
5,128,128,128
0,128,128,128
114,128,128,128
0,1,4,1
6,128,128,128
98,128,128,128
128,3,128,128
1,128,128,128
1,23,60,23
3,11,33,14
8,42,104,50
128,2,128,128
128,4,128,128
128,9,128,128
1,28,77,29
30,0,48,30
80,128,128,128
128,3,128,128
128,10,128,128
26,128,128,128
6,41,106,47
128,11,128,128
0,128,128,128
38,128,128,128
51,30,128,80
2,31,85,33
128,128,128,128
128,95,128,128
0,50,128,50
128,19,128,128
6,128,128,128
66,128,128,128
117,53,128,128
128,41,128,128
128,5,128,128
74,12,128,86
27,128,128,128
53,4,64,57
128,4,128,128
10,1,21,10
52,50,128,102
128,10,128,128
0,128,128,128
19,128,128,128
0,73,128,73
0,128,128,128
67,128,128,128
84,2,128,86
3,128,128,128
85,1,128,86
86,3,128,88
128,7,128,128
10,30,104,40
128,128,128,128
23,128,128,128
128,6,128,128
128,85,128,128
11,2,28,13
119,128,128,128
4,128,128,128
37,128,128,128
128,128,128,128
128,1,128,128
77,128,128,128
1,128,128,128
9,117,128,125
128,46,128,128
128,0,128,128
128,128,128,128
74,53,128,127
5,128,128,128
5,128,128,128
128,41,128,128
83,104,128,128
38,34,126,70
3,128,128,128
128,6,128,128
128,51,128,128
128,33,128,128
128,128,128,128
0,33,78,33
8,105,128,113
4,128,128,128
5,128,128,128
104,4,128,108
58,0,101,58
128,2,128,128
121,0,128,121
128,8,128,128
128,45,128,128
1,128,128,128
11,128,128,128
21,128,128,128
8,128,128,128
99,15,128,114
57,5,128,61
48,3,79,48
128,46,128,128
3,128,128,128
128,0,128,128
2,41,99,43
128,2,128,128
128,128,128,128
128,128,128,128
44,1,63,45
10,128,128,128
0,12,29,12
1,128,128,128
128,0,128,128
87,1,128,87
31,0,49,31
128,94,128,128
12,128,128,128
128,128,128,128
128,11,128,128
128,88,128,128
128,128,128,128
1,115,128,116
128,8,128,128
1,71,128,72
33,128,128,128
60,128,128,128
8,128,128,128
128,5,128,128
128,2,128,128
128,23,128,128
128,1,128,128
27,128,128,128
128,42,128,128
128,5,128,128
128,128,128,128
128,128,128,128
128,128,128,128
128,2,128,128
0,52,128,52
75,128,128,128
128,128,128,128
53,118,128,128
128,128,128,128
128,2,128,128
9,128,128,128
7,19,71,26
0,128,128,128
128,128,128,128
128,1,128,128
128,128,128,128
44,128,128,128
128,0,128,128
128,43,128,128
128,1,128,128
110,128,128,128
61,128,128,128
62,4,128,66
0,114,128,114
128,12,128,128
123,32,128,128
1,128,128,128
128,43,128,128
78,12,128,90
128,7,128,128
63,1,115,63
128,2,128,128
128,128,128,128
128,4,128,128
128,128,128,128
93,9,128,101
128,128,128,128
0,128,128,128
128,128,128,128
17,0,23,17
0,128,128,128
128,128,128,128
11,128,128,128
86,105,128,128
16,128,128,128
0,113,128,113
128,0,128,128
7,128,128,128
128,6,128,128
41,0,85,41
128,1,128,128
128,60,128,128
128,51,128,128
36,51,128,86
3,128,128,128
4,42,125,42
128,65,128,128
128,8,128,128
79,18,128,97
128,0,128,128
128,128,128,128
128,59,128,128
96,6,128,102
128,10,128,128
128,4,128,128
128,32,128,128
114,5,128,117
8,57,128,65
8,128,128,128
128,128,128,128
128,128,128,128
128,7,128,128
128,8,128,128
128,1,128,128
128,128,128,128
128,34,128,128
22,45,128,66
0,12,28,12
128,8,128,128
128,111,128,128
52,13,106,65
97,74,128,128
128,0,128,128
3,128,128,128
98,0,128,98
128,72,128,128
128,128,128,128
3,125,128,127
10,119,128,127
119,128,128,128
128,77,128,128
128,95,128,128
128,96,128,128
128,128,128,128
128,128,128,128
4,14,32,17
128,128,128,128
56,128,128,128
128,128,128,128
0,93,128,93
5,61,128,65
128,66,128,128
125,1,128,126
128,1,128,128
128,11,128,128
0,57,128,57
0,128,128,128
128,128,128,128
54,120,128,128
128,4,128,128
128,15,128,128
128,128,128,128
2,128,128,128
4,117,128,121
50,128,128,128
128,0,128,128
128,128,128,128
128,128,128,128
128,128,128,128
128,128,128,128
128,99,128,128
99,128,128,128
128,128,128,128
128,76,128,128
1,14,39,15
7,128,128,128
95,0,128,95
79,15,126,83
96,1,128,96
5,128,128,128
128,128,128,128
80,12,128,92
128,63,128,128
47,128,128,128
128,9,128,128
128,10,128,128
128,8,128,128
128,11,128,128
128,80,128,128
128,128,128,128
128,12,128,128
128,4,128,128
59,128,128,128
128,10,128,128
104,10,128,114
8,36,122,44
43,62,128,105
128,128,128,128
6,128,128,128
128,6,128,128
128,24,128,128
128,128,128,128
128,15,128,128
0,128,128,128
0,128,128,128
128,67,128,128
0,21,48,21
128,1,128,128
128,6,128,128
128,69,128,128
128,1,128,128
128,11,128,128
18,128,128,128
115,15,128,121
128,1,128,128
128,128,128,128
93,52,128,128
128,128,128,128
0,32,101,32
100,75,128,128
128,84,128,128
128,0,128,128
0,116,128,116
49,63,128,112
23,1,43,24
128,85,128,128
128,128,128,128
128,78,128,128
128,6,128,128
53,128,128,128
1,128,128,128
60,128,128,128
128,97,128,128
1,1,1,1
128,9,128,128
63,18,128,81
19,128,128,128
128,2,128,128
0,1,8,1
66,12,127,78
128,10,128,128
128,128,128,128
39,128,128,128
0,128,128,128
128,128,128,128
128,28,128,128
128,128,128,128
128,1,128,128
128,69,128,128
128,128,128,128
128,14,128,128
128,128,128,128
62,0,101,62
75,8,128,83
128,5,128,128
128,128,128,128
128,4,128,128
3,128,128,128
128,6,128,128
11,62,128,73
45,128,128,128
128,6,128,128
128,1,128,128
76,0,121,76
128,106,128,128
128,45,128,128
123,1,128,124
6,103,128,109
34,21,77,37
0,128,128,128
0,118,128,118
128,70,128,128
0,128,128,128
12,128,128,128
128,128,128,128
128,128,128,128
128,17,128,128
78,128,128,128
24,128,128,128
128,0,128,128
0,128,128,128
128,56,128,128
128,54,128,128
1,74,128,75
5,128,128,128
0,13,23,13
128,7,128,128
29,2,35,31
128,2,128,128
1,128,128,128
28,13,87,36
128,5,128,128
38,128,128,128
128,128,128,128
128,13,128,128
128,3,128,128
46,128,128,128
7,128,128,128
128,128,128,128
128,19,128,128
67,2,114,69
71,18,128,89
1,128,128,128
58,3,128,58
2,128,128,128
2,128,128,128
128,4,128,128
2,4,8,4
0,48,108,48
5,128,128,128
128,27,128,128
128,124,128,128
1,128,128,128
128,3,128,128
67,0,113,67
71,43,128,114
128,42,128,128
128,0,128,128
79,128,128,128
128,128,128,128
73,100,128,128
0,18,59,18
18,19,107,37
128,83,128,128
128,51,128,128
12,128,128,128
3,35,84,38
111,42,128,128
128,1,128,128
72,0,120,72
5,128,128,128
5,128,128,128
128,128,128,128
1,128,128,128
127,0,128,127
128,64,128,128
7,92,128,99
128,86,128,128
128,1,128,128
66,51,128,115
128,51,128,128
128,7,128,128
128,128,128,128
128,128,128,128
1,128,128,128
128,128,128,128
6,128,128,128
0,44,87,44
0,128,128,128
123,4,128,127
128,128,128,128
8,57,128,57
128,0,128,128
21,128,128,128
7,128,128,128
35,98,128,128
81,34,128,115
50,126,128,128
32,2,74,32
4,126,128,128
7,4,16,9
128,128,128,128
30,128,128,128
61,4,118,64
128,128,128,128
11,128,128,128
0,128,128,128
128,43,128,128
128,77,128,128
128,0,128,128
75,70,128,128
0,128,128,128
128,128,128,128
128,68,128,128
0,128,128,128
128,5,128,128
128,0,128,128
68,128,128,128
128,48,128,128
128,69,128,128
128,52,128,128
63,0,102,63
3,128,128,128
128,128,128,128
64,1,117,64
128,128,128,128
88,128,128,128
128,128,128,128
128,5,128,128
12,128,128,128
115,1,128,116
47,128,128,128
128,4,128,128
128,3,128,128
125,14,128,128
128,128,128,128
128,1,128,128
0,128,128,128
0,37,75,37
107,128,128,128
115,5,128,120
128,24,128,128
58,14,119,72
71,128,128,128
1,20,54,20
3,128,128,128
128,42,128,128
73,18,128,91
128,40,128,128
46,6,83,51
128,22,128,128
128,128,128,128
128,128,128,128
98,128,128,128
46,128,128,128
11,128,128,128
21,22,80,42
128,128,128,128
31,39,128,70
128,128,128,128
8,76,128,83
128,36,128,128
24,128,128,128
34,6,93,40
32,128,128,128
128,0,128,128
128,128,128,128
31,90,128,121
128,0,128,128
128,12,128,128
17,0,30,17
128,99,128,128
2,128,128,128
1,17,53,18
55,128,128,128
18,1,31,18
128,23,128,128
69,128,128,128
19,2,32,19
128,14,128,128
128,128,128,128
70,128,128,128
128,52,128,128
128,28,128,128
128,0,128,128
20,3,33,20
128,50,128,128
128,87,128,128
128,0,128,128
109,4,128,113
51,62,128,113
124,30,128,128
47,128,128,128
21,4,34,21
128,66,128,128
128,0,128,128
115,5,128,120
66,6,113,66
128,115,128,128
128,128,128,128
128,23,128,128
0,128,128,128
22,5,35,22
66,89,128,128
23,6,36,23
128,41,128,128
128,12,128,128
78,34,128,79
1,128,128,128
1,21,38,21
128,7,128,128
128,128,128,128
128,40,128,128
128,22,128,128
0,60,128,60
128,128,128,128
99,2,128,99
74,3,128,77
128,70,128,128
24,7,37,24
12,128,128,128
75,1,124,76
11,64,128,73
128,47,128,128
128,15,128,128
128,71,128,128
48,128,128,128
128,41,128,128
128,0,128,128
128,128,128,128
128,6,128,128
128,86,128,128
5,29,69,32
1,13,38,13
15,128,128,128
3,82,128,85
128,6,128,128
3,128,128,128
11,121,128,128
4,63,128,63
0,67,128,67
128,46,128,128
128,128,128,128
128,128,128,128
2,128,128,128
82,8,128,90
128,128,128,128
128,1,128,128
1,128,128,128
49,128,128,128
128,128,128,128
59,8,112,67
128,42,128,128
89,128,128,128
128,6,128,128
41,84,128,122
128,70,128,128
2,14,39,14
128,4,128,128
11,128,128,128
7,33,99,39
128,57,128,128
128,79,128,128
71,5,116,75
128,44,128,128
46,128,128,128
128,11,128,128
24,33,87,57
6,128,128,128
128,18,128,128
128,5,128,128
72,128,128,128
75,0,128,75
34,0,55,34
4,128,128,128
5,128,128,128
40,44,128,79
34,128,128,128
66,35,128,101
128,19,128,128
128,128,128,128
56,46,128,102
25,128,128,128
128,20,128,128
128,10,128,128
26,128,128,128
128,76,128,128
1,128,128,128
128,128,128,128
2,128,128,128
128,128,128,128
128,19,128,128
128,14,128,128
128,128,128,128
1,67,128,68
25,128,128,128
128,32,128,128
128,39,128,128
128,128,128,128
126,19,128,128
128,53,128,128
128,128,128,128
20,128,128,128
116,1,128,116
128,0,128,128
22,21,93,43
128,13,128,128
4,53,122,57
128,128,128,128
2,128,128,128
121,128,128,128
25,8,40,25
64,1,104,64
128,0,128,128
128,8,128,128
0,68,128,68
63,128,128,128
59,128,128,128
128,28,128,128
128,128,128,128
39,3,78,42
26,9,41,26
56,128,128,128
128,128,128,128
80,11,128,84
4,128,128,128
26,21,81,47
5,128,128,128
27,10,42,27
46,51,128,97
29,74,128,101
2,22,52,24
128,11,128,128
128,1,128,128
0,10,15,10
56,128,128,128
3,15,43,15
111,116,128,128
128,128,128,128
127,128,128,128
128,128,128,128
0,128,128,128
128,1,128,128
128,2,128,128
128,37,128,128
128,38,128,128
18,128,128,128
6,128,128,128
76,3,128,79
128,8,128,128
1,128,128,128
22,128,128,128
4,16,44,16
128,39,128,128
128,128,128,128
128,116,128,128
128,128,128,128
5,17,45,17
6,18,46,18
128,40,128,128
128,41,128,128
81,128,128,128
7,19,47,19
128,24,128,128
128,8,128,128
87,128,128,128
11,18,56,28
128,5,128,128
19,32,61,32
7,23,74,30
128,128,128,128
128,128,128,128
128,128,128,128
128,16,128,128
88,128,128,128
51,128,128,128
128,128,128,128
128,1,128,128
8,20,48,20
16,128,128,128
35,6,88,37
70,8,128,78
128,10,128,128
32,17,83,49
77,11,128,88
128,1,128,128
13,93,128,106
128,128,128,128
128,11,128,128
128,14,128,128
4,128,128,128
46,27,127,72
24,128,128,128
28,11,49,28
29,49,128,78
128,1,128,128
128,6,128,128
128,15,128,128
128,7,128,128
128,0,128,128
128,128,128,128
128,128,128,128
128,5,128,128
29,12,50,29
25,128,128,128
1,128,128,128
128,9,128,128
8,30,83,30
128,3,128,128
128,128,128,128
128,40,128,128
128,0,128,128
3,51,128,54
128,128,128,128
26,128,128,128
2,128,128,128
1,38,122,38
30,13,51,30
27,128,128,128
6,128,128,128
18,128,128,128
3,128,128,128
128,128,128,128
5,128,128,128
128,69,128,128
53,1,86,54
2,128,128,128
128,28,128,128
16,128,128,128
1,128,128,128
128,100,128,128
128,17,128,128
128,42,128,128
1,128,128,128
31,14,52,31
128,1,128,128
49,128,128,128
0,128,128,128
28,128,128,128
128,0,128,128
128,12,128,128
128,71,128,128
83,128,128,128
84,128,128,128
32,128,128,128
15,128,128,128
57,128,128,128
58,128,128,128
128,128,128,128
128,105,128,128
128,128,128,128
78,5,128,83
116,1,128,116
128,0,128,128
128,118,128,128
122,39,128,128
100,3,128,100
118,38,128,128
128,10,128,128
128,15,128,128
128,9,128,128
128,43,128,128
128,44,128,128
119,128,128,128
128,2,128,128
8,89,128,96
128,9,128,128
79,9,128,82
128,128,128,128
128,52,128,128
128,128,128,128
128,90,128,128
128,128,128,128
128,128,128,128
128,11,128,128
128,72,128,128
128,45,128,128
128,87,128,128
4,15,37,18
25,54,128,79
29,14,88,37
128,128,128,128
101,83,128,128
26,128,128,128
128,1,128,128
128,43,128,128
128,128,128,128
1,31,80,31
66,15,128,79
128,25,128,128
28,128,128,128
13,128,128,128
128,34,128,128
114,7,128,121
10,128,128,128
128,128,128,128
29,128,128,128
128,24,128,128
128,128,128,128
7,128,128,128
3,49,128,49
2,128,128,128
128,46,128,128
1,25,54,26
128,2,128,128
10,26,79,36
128,69,128,128
18,27,86,45
12,72,128,84
68,128,128,128
128,47,128,128
128,48,128,128
128,128,128,128
128,2,128,128
128,128,128,128
81,128,128,128
100,16,128,115
128,128,128,128
4,50,128,50
128,8,128,128
128,73,128,128
128,1,128,128
13,128,128,128
6,105,128,111
8,67,128,75
0,28,58,28
1,128,128,128
3,128,128,128
128,128,128,128
128,49,128,128
128,50,128,128
2,128,128,128
128,51,128,128
128,1,128,128
34,128,128,128
128,3,128,128
128,0,128,128
128,19,128,128
32,128,128,128
30,128,128,128
128,6,128,128
31,128,128,128
79,0,127,79
32,128,128,128
29,128,128,128
128,1,128,128
128,128,128,128
128,7,128,128
128,128,128,128
128,8,128,128
128,9,128,128
110,2,128,111
59,128,128,128
128,10,128,128
128,17,128,128
128,11,128,128
128,12,128,128
128,88,128,128
115,128,128,128
9,18,46,27
128,13,128,128
128,14,128,128
2,128,128,128
128,3,128,128
128,20,128,128
128,128,128,128
128,15,128,128
3,128,128,128
128,24,128,128
4,128,128,128
128,16,128,128
124,10,128,128
7,128,128,128
128,119,128,128
5,128,128,128
6,128,128,128
7,128,128,128
8,128,128,128
0,128,128,128
4,6,10,6
128,17,128,128
128,52,128,128
128,128,128,128
1,128,128,128
99,47,128,128
4,37,79,40
9,128,128,128
10,128,128,128
128,9,128,128
11,128,128,128
12,128,128,128
128,84,128,128
128,53,128,128
128,54,128,128
6,128,128,128
32,15,53,32
56,96,128,128
12,128,128,128
128,35,128,128
128,2,128,128
2,128,128,128
13,128,128,128
33,128,128,128
14,128,128,128
2,128,128,128
15,128,128,128
128,12,128,128
16,128,128,128
118,128,128,128
128,4,128,128
128,3,128,128
128,128,128,128
128,2,128,128
128,1,128,128
0,128,128,128
80,4,128,83
0,128,128,128
128,7,128,128
8,128,128,128
85,8,128,93
81,0,128,81
17,39,128,56
17,128,128,128
18,128,128,128
128,128,128,128
33,49,128,82
128,0,128,128
1,96,128,97
128,5,128,128
128,128,128,128
128,3,128,128
94,3,128,94
95,4,128,95
128,74,128,128
2,128,128,128
18,56,128,70
66,2,117,68
47,23,127,70
128,1,128,128
128,128,128,128
128,128,128,128
19,128,128,128
1,128,128,128
128,18,128,128
33,92,128,125
30,34,123,60
75,128,128,128
94,128,128,128
128,20,128,128
38,128,128,128
128,76,128,128
15,128,128,128
128,0,128,128
128,97,128,128
128,2,128,128
0,29,57,29
111,7,128,118
34,128,128,128
8,128,128,128
128,128,128,128
128,5,128,128
15,73,128,87
128,120,128,128
34,128,128,128
15,128,128,128
101,128,128,128
0,7,7,7
128,6,128,128
128,7,128,128
125,128,128,128
76,1,128,76
58,128,128,128
90,128,128,128
128,0,128,128
1,75,128,76
119,128,128,128
128,9,128,128
120,128,128,128
128,5,128,128
128,52,128,128
128,34,128,128
10,81,128,81
128,22,128,128
128,58,128,128
128,98,128,128
35,128,128,128
17,9,59,26
128,0,128,128
27,128,128,128
28,9,69,37
9,128,128,128
94,0,128,94
112,8,128,120
128,10,128,128
29,128,128,128
35,128,128,128
77,7,128,83
2,30,71,32
128,128,128,128
10,128,128,128
80,43,128,123
82,0,128,82
0,48,128,48
128,10,128,128
128,128,128,128
4,128,128,128
