same_source,same_destination,same_endpoint,same_source_or_destination
13,64,64,64
64,0,64,64
64,8,64,64
64,14,64,64
64,3,64,64
64,9,64,64
13,64,64,64
64,64,64,64
8,40,64,44
7,40,64,47
64,58,64,64
64,64,64,64
64,0,64,64
64,64,64,64
7,64,64,64
64,24,64,64
64,55,64,64
64,64,64,64
64,0,64,64
53,52,64,64
64,64,64,64
64,8,64,64
64,64,64,64
64,0,64,64
64,0,64,64
64,1,64,64
64,1,64,64
64,64,64,64
64,11,64,64
64,6,64,64
64,2,64,64
34,32,64,64
64,54,64,64
16,9,42,24
64,61,64,64
64,45,64,64
64,64,64,64
0,41,64,41
0,64,64,64
47,64,64,64
64,1,64,64
64,15,64,64
64,64,64,64
64,64,64,64
0,64,64,64
64,64,64,64
64,64,64,64
64,5,64,64
64,17,64,64
64,1,64,64
64,41,64,64
64,64,64,64
64,64,64,64
64,34,64,64
48,64,64,64
64,22,64,64
64,18,64,64
21,64,64,64
64,8,64,64
31,0,59,31
64,12,64,64
17,64,64,64
8,64,64,64
4,47,64,51
4,56,64,60
0,64,64,64
34,1,62,35
7,64,64,64
5,40,64,43
64,2,64,64
0,30,64,30
64,1,64,64
64,2,64,64
64,19,64,64
64,64,64,64
64,3,64,64
42,64,64,64
64,61,64,64
64,0,64,64
64,4,64,64
64,64,64,64
4,64,64,64
64,64,64,64
45,19,64,54
64,42,64,64
64,1,64,64
64,64,64,64
64,1,64,64
64,19,64,64
64,11,64,64
0,64,64,64
0,64,64,64
57,64,64,64
64,62,64,64
1,64,64,64
3,13,35,16
64,64,64,64
64,64,64,64
1,64,64,64
64,6,64,64
64,7,64,64
64,1,64,64
4,64,64,64
39,33,64,64
64,3,64,64
11,64,64,64
2,64,64,64
64,46,64,64
64,64,64,64
16,0,31,16
1,64,64,64
64,2,64,64
64,64,64,64
64,64,64,64
64,0,64,64
2,64,64,64
38,64,64,64
59,64,64,64
64,64,64,64
64,3,64,64
0,64,64,64
64,64,64,64
4,64,64,64
64,64,64,64
64,64,64,64
64,22,64,64
64,21,64,64
64,64,64,64
64,64,64,64
64,10,64,64
2,64,64,64
64,3,64,64
64,64,64,64
24,43,64,64
64,1,64,64
64,64,64,64
41,64,64,64
0,64,64,64
0,39,64,39
6,10,64,16
13,64,64,64
64,4,64,64
0,64,64,64
2,64,64,64
1,64,64,64
64,64,64,64
6,64,64,64
64,0,64,64
2,64,64,64
64,1,64,64
64,64,64,64
6,64,64,64
64,0,64,64
64,64,64,64
64,0,64,64
3,64,64,64
5,57,64,61
64,49,64,64
4,38,64,42
64,0,64,64
64,64,64,64
64,0,64,64
64,7,64,64
64,64,64,64
64,64,64,64
64,15,64,64
64,64,64,64
0,64,64,64
2,64,64,64
64,0,64,64
64,0,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,0,64,64
64,64,64,64
42,43,64,64
64,21,64,64
64,0,64,64
64,28,64,64
64,29,64,64
18,10,45,26
5,64,64,64
64,64,64,64
64,0,64,64
2,64,64,64
64,64,64,64
64,32,64,64
64,1,64,64
64,0,64,64
2,64,64,64
64,9,64,64
64,44,64,64
64,5,64,64
64,2,64,64
64,39,64,64
64,3,64,64
64,59,64,64
59,64,64,64
64,1,64,64
64,0,64,64
64,2,64,64
64,64,64,64
64,64,64,64
52,25,64,64
8,64,64,64
64,2,64,64
64,21,64,64
64,64,64,64
64,51,64,64
19,64,64,64
58,64,64,64
64,7,64,64
64,64,64,64
6,64,64,64
61,64,64,64
64,64,64,64
39,64,64,64
64,64,64,64
64,64,64,64
0,37,64,37
64,64,64,64
64,7,64,64
64,64,64,64
31,64,64,64
0,31,64,31
4,64,64,64
64,64,64,64
64,64,64,64
8,64,64,64
43,3,64,46
64,64,64,64
64,1,64,64
12,2,21,12
64,0,64,64
64,19,64,64
64,3,64,64
64,6,64,64
64,3,64,64
53,48,64,64
64,64,64,64
64,64,64,64
10,64,64,64
3,64,64,64
64,9,64,64
64,64,64,64
64,4,64,64
64,4,64,64
64,64,64,64
64,64,64,64
64,64,64,64
50,64,64,64
64,3,64,64
64,64,64,64
64,25,64,64
64,26,64,64
64,31,64,64
64,64,64,64
0,64,64,64
64,43,64,64
59,30,64,64
64,0,64,64
64,3,64,64
64,64,64,64
1,34,64,35
64,13,64,64
28,1,54,29
2,3,7,3
53,26,64,64
10,64,64,64
64,17,64,64
64,64,64,64
64,0,64,64
64,64,64,64
64,64,64,64
49,64,64,64
64,5,64,64
64,64,64,64
64,64,64,64
64,8,64,64
64,4,64,64
64,14,64,64
64,64,64,64
4,64,64,64
10,64,64,64
64,9,64,64
64,64,64,64
64,1,64,64
57,35,64,64
64,3,64,64
64,64,64,64
64,20,64,64
64,64,64,64
64,53,64,64
0,64,64,64
64,5,64,64
64,64,64,64
64,40,64,64
64,44,64,64
6,22,64,26
64,4,64,64
64,64,64,64
46,64,64,64
64,64,64,64
64,1,64,64
64,64,64,64
2,64,64,64
4,64,64,64
54,27,64,64
64,1,64,64
64,64,64,64
33,41,64,64
64,6,64,64
64,4,64,64
57,64,64,64
64,13,64,64
64,33,64,64
3,64,64,64
64,8,64,64
32,0,60,32
0,64,64,64
64,64,64,64
64,9,64,64
51,64,64,64
64,3,64,64
48,64,64,64
64,4,64,64
54,53,64,64
64,64,64,64
61,14,64,64
6,64,64,64
49,64,64,64
64,64,64,64
64,64,64,64
64,48,64,64
64,2,64,64
64,6,64,64
8,64,64,64
29,64,64,64
10,64,64,64
5,64,64,64
32,59,64,64
64,4,64,64
10,64,64,64
64,0,64,64
42,1,64,42
64,11,64,64
64,64,64,64
0,64,64,64
64,53,64,64
64,0,64,64
0,64,64,64
64,1,64,64
38,60,64,64
0,64,64,64
64,64,64,64
64,64,64,64
64,24,64,64
64,64,64,64
0,64,64,64
64,64,64,64
64,64,64,64
20,64,64,64
64,10,64,64
64,1,64,64
1,64,64,64
30,3,64,32
64,22,64,64
64,0,64,64
2,64,64,64
30,64,64,64
64,9,64,64
64,10,64,64
64,64,64,64
40,64,64,64
64,6,64,64
27,62,64,64
64,4,64,64
64,64,64,64
64,64,64,64
9,64,64,64
63,48,64,64
64,0,64,64
64,43,64,64
1,64,64,64
34,0,61,34
64,0,64,64
64,64,64,64
64,27,64,64
64,44,64,64
64,20,64,64
60,64,64,64
64,64,64,64
64,27,64,64
3,23,31,26
64,64,64,64
14,0,24,14
13,64,64,64
6,64,64,64
64,61,64,64
64,64,64,64
14,64,64,64
41,64,64,64
64,64,64,64
14,46,64,60
64,1,64,64
1,53,64,54
15,64,64,64
64,48,64,64
64,5,64,64
64,22,64,64
64,64,64,64
64,49,64,64
60,64,64,64
0,64,64,64
64,20,64,64
64,58,64,64
0,64,64,64
58,64,64,64
64,55,64,64
64,0,64,64
64,10,64,64
64,64,64,64
0,64,64,64
64,13,64,64
61,64,64,64
64,3,64,64
64,3,64,64
64,64,64,64
1,48,64,49
64,27,64,64
64,64,64,64
64,42,64,64
64,64,64,64
64,4,64,64
5,64,64,64
64,64,64,64
64,8,64,64
64,64,64,64
2,64,64,64
42,64,64,64
64,0,64,64
1,64,64,64
64,64,64,64
64,64,64,64
9,64,64,64
0,64,64,64
4,23,58,27
64,4,64,64
64,64,64,64
64,5,64,64
64,0,64,64
64,8,64,64
35,64,64,64
64,5,64,64
64,0,64,64
64,1,64,64
64,1,64,64
61,64,64,64
62,64,64,64
63,64,64,64
1,64,64,64
0,33,64,33
16,64,64,64
64,0,64,64
64,64,64,64
64,1,64,64
64,2,64,64
64,64,64,64
64,2,64,64
51,64,64,64
64,11,64,64
64,2,64,64
64,1,64,64
64,6,64,64
31,64,64,64
64,64,64,64
64,6,64,64
36,0,64,36
64,64,64,64
17,64,64,64
64,3,64,64
8,64,64,64
17,11,64,28
64,34,64,64
64,5,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,5,64,64
6,64,64,64
64,64,64,64
64,55,64,64
4,64,64,64
0,64,64,64
64,0,64,64
64,7,64,64
46,21,64,56
1,64,64,64
64,64,64,64
64,39,64,64
4,19,64,23
64,64,64,64
8,64,64,64
64,1,64,64
64,50,64,64
64,11,64,64
1,64,64,64
16,64,64,64
64,64,64,64
64,12,64,64
12,62,64,64
64,22,64,64
0,64,64,64
59,13,64,64
6,56,64,58
42,44,64,64
64,42,64,64
64,64,64,64
15,64,64,64
64,4,64,64
47,64,64,64
64,64,64,64
64,49,64,64
64,5,64,64
64,16,64,64
2,64,64,64
5,64,64,64
64,26,64,64
64,64,64,64
3,64,64,64
64,4,64,64
64,0,64,64
43,64,64,64
64,64,64,64
47,19,64,47
12,0,22,12
18,64,64,64
64,4,64,64
64,64,64,64
19,64,64,64
20,64,64,64
53,64,64,64
41,64,64,64
29,6,64,35
64,5,64,64
64,37,64,64
28,64,64,64
1,46,64,46
1,20,49,21
64,64,64,64
64,0,64,64
10,47,64,57
19,39,64,58
64,0,64,64
64,64,64,64
18,2,31,20
0,64,64,64
8,27,64,27
0,37,64,37
2,64,64,64
64,64,64,64
64,1,64,64
1,64,64,64
64,6,64,64
64,36,64,64
64,8,64,64
2,16,55,18
52,64,64,64
64,3,64,64
64,64,64,64
64,64,64,64
64,40,64,64
55,2,64,57
4,32,64,36
5,64,64,64
64,64,64,64
13,64,64,64
64,2,64,64
64,56,64,64
64,64,64,64
64,5,64,64
64,64,64,64
59,26,64,64
64,2,64,64
64,31,64,64
64,0,64,64
64,3,64,64
64,64,64,64
10,15,61,25
64,14,64,64
4,64,64,64
37,45,64,64
3,64,64,64
64,64,64,64
64,63,64,64
64,64,64,64
21,3,34,21
18,64,64,64
64,64,64,64
64,42,64,64
64,2,64,64
64,39,64,64
64,64,64,64
64,16,64,64
64,64,64,64
64,64,64,64
64,0,64,64
64,64,64,64
64,64,64,64
64,6,64,64
64,6,64,64
64,4,64,64
64,0,64,64
63,1,64,64
64,7,64,64
0,11,32,11
55,64,64,64
1,64,64,64
56,64,64,64
64,43,64,64
64,0,64,64
64,64,64,64
64,7,64,64
64,4,64,64
64,64,64,64
41,23,64,64
64,64,64,64
1,45,64,45
0,64,64,64
42,6,64,46
57,62,64,64
46,64,64,64
5,5,19,10
38,64,64,64
64,64,64,64
3,64,64,64
64,44,64,64
64,64,64,64
53,18,64,64
64,5,64,64
0,64,64,64
2,64,64,64
64,14,64,64
1,64,64,64
62,1,64,63
55,21,64,64
42,64,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,6,64,64
64,64,64,64
64,64,64,64
41,23,64,64
10,24,64,34
64,64,64,64
64,64,64,64
64,64,64,64
1,64,64,64
0,64,64,64
15,64,64,64
64,1,64,64
5,64,64,64
64,64,64,64
64,8,64,64
49,64,64,64
1,0,3,1
0,64,64,64
64,64,64,64
1,64,64,64
64,31,64,64
64,2,64,64
64,47,64,64
64,64,64,64
57,64,64,64
64,64,64,64
7,64,64,64
64,64,64,64
4,60,64,64
64,23,64,64
0,12,31,12
16,64,64,64
64,3,64,64
1,51,64,52
64,21,64,64
64,50,64,64
56,3,64,59
64,5,64,64
7,1,16,8
64,17,64,64
24,64,64,64
39,62,64,64
25,64,64,64
64,64,64,64
64,4,64,64
64,10,64,64
64,2,64,64
64,0,64,64
47,64,64,64
58,64,64,64
64,22,64,64
25,56,64,64
64,64,64,64
64,15,64,64
64,0,64,64
34,1,49,35
64,3,64,64
64,15,64,64
0,15,32,15
64,41,64,64
2,64,64,64
50,64,64,64
64,64,64,64
64,3,64,64
15,64,64,64
44,36,64,64
12,64,64,64
59,44,64,64
64,60,64,64
64,61,64,64
64,64,64,64
12,64,64,64
6,64,64,64
64,32,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,1,64,64
64,57,64,64
0,27,64,27
6,64,64,64
19,64,64,64
64,64,64,64
64,5,64,64
1,28,64,28
2,64,64,64
64,51,64,64
64,7,64,64
64,0,64,64
59,64,64,64
64,15,64,64
13,40,64,53
64,2,64,64
64,61,64,64
64,64,64,64
0,64,64,64
64,5,64,64
4,64,64,64
9,64,64,64
60,64,64,64
64,64,64,64
64,9,64,64
64,4,64,64
59,64,64,64
57,54,64,64
31,64,64,64
64,64,64,64
64,4,64,64
64,64,64,64
17,64,64,64
64,64,64,64
64,2,64,64
4,64,64,64
64,2,64,64
1,64,64,64
55,63,64,64
0,64,64,64
64,2,64,64
19,64,64,64
64,5,64,64
26,64,64,64
64,6,64,64
64,60,64,64
64,64,64,64
64,15,64,64
0,64,64,64
64,46,64,64
0,5,11,5
0,44,64,44
64,64,64,64
64,1,64,64
0,10,26,10
64,15,64,64
12,0,27,12
64,64,64,64
64,64,64,64
64,64,64,64
64,64,64,64
4,56,64,56
64,18,64,64
45,64,64,64
64,2,64,64
43,64,64,64
1,64,64,64
64,13,64,64
64,45,64,64
0,64,64,64
54,64,64,64
10,64,64,64
61,51,64,64
64,3,64,64
2,64,64,64
64,28,64,64
64,64,64,64
55,2,64,56
64,62,64,64
60,35,64,64
27,64,64,64
0,64,64,64
6,64,64,64
64,64,64,64
64,6,64,64
64,2,64,64
26,64,64,64
64,1,64,64
64,54,64,64
64,64,64,64
64,59,64,64
64,7,64,64
64,4,64,64
10,64,64,64
1,41,64,42
64,62,64,64
4,64,64,64
64,26,64,64
9,1,19,10
11,64,64,64
61,64,64,64
62,64,64,64
64,64,64,64
64,64,64,64
4,64,64,64
60,0,64,60
64,64,64,64
64,4,64,64
64,64,64,64
64,64,64,64
8,0,21,8
52,64,64,64
64,0,64,64
64,44,64,64
64,6,64,64
64,64,64,64
41,64,64,64
64,19,64,64
64,20,64,64
64,64,64,64
64,64,64,64
46,64,64,64
64,64,64,64
29,64,64,64
64,0,64,64
64,0,64,64
64,0,64,64
64,51,64,64
64,64,64,64
5,47,64,52
64,17,64,64
2,64,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,29,64,64
2,64,64,64
64,64,64,64
1,27,64,28
64,43,64,64
2,64,64,64
64,63,64,64
4,64,64,64
9,64,64,64
64,15,64,64
0,13,32,13
0,64,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,0,64,64
64,8,64,64
1,64,64,64
7,64,64,64
64,64,64,64
5,64,64,64
64,37,64,64
19,0,33,19
64,25,64,64
64,5,64,64
3,64,64,64
2,34,64,36
64,44,64,64
64,8,64,64
29,58,64,64
64,2,64,64
64,5,64,64
8,10,32,18
64,48,64,64
64,6,64,64
64,2,64,64
0,64,64,64
64,35,64,64
64,63,64,64
41,60,64,64
64,1,64,64
64,54,64,64
64,3,64,64
64,2,64,64
64,64,64,64
33,3,61,33
57,4,64,61
64,64,64,64
13,64,64,64
41,37,64,64
3,59,64,62
56,25,64,64
64,64,64,64
58,55,64,64
0,16,44,16
13,64,64,64
64,8,64,64
3,64,64,64
64,35,64,64
3,64,64,64
64,21,64,64
64,64,64,64
28,64,64,64
64,64,64,64
64,64,64,64
64,4,64,64
21,64,64,64
24,64,64,64
2,64,64,64
33,44,64,64
64,31,64,64
64,4,64,64
64,64,64,64
64,64,64,64
64,26,64,64
3,64,64,64
18,64,64,64
9,64,64,64
0,64,64,64
64,2,64,64
10,64,64,64
3,32,64,34
0,5,7,5
64,64,64,64
6,64,64,64
64,15,64,64
2,49,64,51
0,64,64,64
64,45,64,64
64,64,64,64
13,64,64,64
40,0,55,40
6,64,64,64
64,64,64,64
64,64,64,64
27,30,64,57
64,18,64,64
64,64,64,64
64,64,64,64
64,0,64,64
23,64,64,64
15,64,64,64
64,9,64,64
64,31,64,64
64,64,64,64
0,64,64,64
64,64,64,64
64,4,64,64
64,6,64,64
64,0,64,64
64,3,64,64
64,64,64,64
64,0,64,64
64,64,64,64
64,0,64,64
50,64,64,64
64,64,64,64
40,63,64,64
3,64,64,64
34,20,64,54
64,0,64,64
22,64,64,64
64,14,64,64
2,64,64,64
64,64,64,64
64,64,64,64
5,64,64,64
43,64,64,64
11,64,64,64
64,64,64,64
64,1,64,64
64,64,64,64
64,59,64,64
64,20,64,64
64,16,64,64
64,8,64,64
45,0,64,45
64,15,64,64
64,17,64,64
64,1,64,64
64,20,64,64
64,64,64,64
2,64,64,64
64,0,64,64
64,64,64,64
64,46,64,64
64,62,64,64
64,64,64,64
64,0,64,64
0,64,64,64
64,64,64,64
64,0,64,64
64,64,64,64
64,64,64,64
7,60,64,64
64,64,64,64
64,0,64,64
64,48,64,64
64,64,64,64
1,43,64,43
64,63,64,64
64,7,64,64
64,1,64,64
33,64,64,64
0,64,64,64
35,21,64,55
23,64,64,64
31,11,64,42
24,0,44,24
30,64,64,64
3,64,64,64
44,64,64,64
43,46,64,64
64,0,64,64
64,32,64,64
64,9,64,64
64,64,64,64
0,64,64,64
0,13,29,13
64,12,64,64
64,15,64,64
64,22,64,64
64,23,64,64
64,0,64,64
14,64,64,64
64,64,64,64
9,6,33,15
45,64,64,64
64,64,64,64
64,1,64,64
64,64,64,64
64,2,64,64
64,31,64,64
64,1,64,64
39,64,64,64
19,64,64,64
64,3,64,64
64,64,64,64
64,18,64,64
64,7,64,64
30,0,43,30
64,0,64,64
64,10,64,64
64,1,64,64
64,45,64,64
64,64,64,64
64,2,64,64
0,14,34,14
64,32,64,64
64,5,64,64
64,4,64,64
64,64,64,64
64,64,64,64
64,22,64,64
64,3,64,64
64,1,64,64
64,64,64,64
64,41,64,64
0,37,64,37
64,29,64,64
5,64,64,64
64,64,64,64
64,24,64,64
64,8,64,64
25,1,40,26
63,42,64,64
1,64,64,64
1,64,64,64
64,45,64,64
64,64,64,64
64,64,64,64
62,64,64,64
64,0,64,64
55,64,64,64
0,19,64,19
64,5,64,64
64,38,64,64
64,42,64,64
64,64,64,64
41,64,64,64
11,64,64,64
64,3,64,64
64,5,64,64
64,64,64,64
64,64,64,64
48,29,64,64
64,64,64,64
64,64,64,64
64,64,64,64
56,64,64,64
64,4,64,64
64,64,64,64
64,64,64,64
64,64,64,64
0,64,64,64
64,64,64,64
64,4,64,64
12,64,64,64
18,64,64,64
64,64,64,64
0,64,64,64
64,0,64,64
10,64,64,64
64,1,64,64
64,64,64,64
64,64,64,64
64,6,64,64
64,64,64,64
64,64,64,64
64,1,64,64
64,55,64,64
64,13,64,64
64,0,64,64
64,64,64,64
64,64,64,64
55,23,64,64
4,3,7,7
64,64,64,64
64,64,64,64
64,64,64,64
64,4,64,64
34,64,64,64
64,1,64,64
64,29,64,64
64,64,64,64
48,64,64,64
64,64,64,64
21,64,64,64
64,64,64,64
64,64,64,64
64,64,64,64
10,64,64,64
37,64,64,64
34,4,64,38
17,1,29,18
64,55,64,64
64,64,64,64
64,7,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,9,64,64
30,1,34,31
0,64,64,64
0,64,64,64
64,64,64,64
0,64,64,64
2,64,64,64
40,39,64,64
9,42,64,44
64,2,64,64
64,64,64,64
64,59,64,64
1,33,42,33
64,64,64,64
64,64,64,64
64,64,64,64
44,64,64,64
25,10,36,25
41,15,64,55
64,64,64,64
64,64,64,64
64,55,64,64
64,64,64,64
64,6,64,64
64,64,64,64
2,32,64,34
20,3,37,22
64,14,64,64
4,64,64,64
64,3,64,64
64,64,64,64
0,64,64,64
37,29,64,64
64,64,64,64
25,1,45,25
0,64,64,64
0,46,64,46
64,64,64,64
64,52,64,64
64,64,64,64
64,1,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,0,64,64
64,4,64,64
64,8,64,64
64,2,64,64
64,21,64,64
0,64,64,64
22,64,64,64
64,64,64,64
64,22,64,64
64,12,64,64
64,2,64,64
64,2,64,64
10,64,64,64
4,64,64,64
64,0,64,64
59,45,64,64
64,51,64,64
13,0,23,13
13,64,64,64
1,1,6,2
2,64,64,64
64,20,64,64
64,1,64,64
58,64,64,64
4,52,64,56
64,25,64,64
1,3,8,4
64,2,64,64
64,33,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,50,64,64
64,6,64,64
58,64,64,64
47,64,64,64
59,64,64,64
2,64,64,64
38,64,64,64
64,64,64,64
64,5,64,64
64,64,64,64
64,58,64,64
5,64,64,64
7,64,64,64
64,64,64,64
64,64,64,64
64,1,64,64
64,35,64,64
0,64,64,64
64,5,64,64
64,14,64,64
64,0,64,64
64,64,64,64
64,64,64,64
13,64,64,64
64,3,64,64
64,64,64,64
63,0,64,63
21,20,64,41
64,64,64,64
0,64,64,64
0,64,64,64
64,64,64,64
64,64,64,64
64,39,64,64
0,64,64,64
21,4,38,23
64,0,64,64
64,27,64,64
64,3,64,64
64,7,64,64
1,64,64,64
46,3,64,49
64,4,64,64
2,64,64,64
46,64,64,64
64,0,64,64
64,64,64,64
64,1,64,64
4,64,64,64
4,64,64,64
64,2,64,64
64,1,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,64,64,64
0,64,64,64
8,6,22,14
29,30,64,59
21,3,35,24
64,3,64,64
64,38,64,64
46,64,64,64
64,51,64,64
64,64,64,64
64,52,64,64
12,64,64,64
64,0,64,64
64,52,64,64
64,64,64,64
64,1,64,64
0,11,26,11
22,0,37,22
64,11,64,64
64,64,64,64
23,7,60,29
64,2,64,64
28,64,64,64
47,22,64,57
64,0,64,64
0,34,64,34
64,64,64,64
64,56,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,56,64,64
64,57,64,64
64,3,64,64
47,2,64,48
64,64,64,64
64,64,64,64
0,64,64,64
64,64,64,64
64,64,64,64
44,47,64,64
63,64,64,64
22,64,64,64
1,64,64,64
10,64,64,64
64,36,64,64
3,64,64,64
4,12,43,16
37,64,64,64
60,0,64,60
0,64,64,64
64,64,64,64
64,64,64,64
64,0,64,64
64,4,64,64
64,11,64,64
3,64,64,64
0,64,64,64
64,2,64,64
2,64,64,64
64,4,64,64
64,0,64,64
64,64,64,64
23,1,38,23
64,64,64,64
64,39,64,64
64,64,64,64
1,64,64,64
64,64,64,64
64,0,64,64
64,64,64,64
4,64,64,64
64,2,64,64
49,64,64,64
5,64,64,64
17,26,64,43
64,1,64,64
13,30,64,43
64,1,64,64
64,62,64,64
64,8,64,64
64,64,64,64
64,63,64,64
64,64,64,64
64,28,64,64
64,3,64,64
10,64,64,64
64,25,64,64
64,2,64,64
64,20,64,64
64,64,64,64
64,28,64,64
0,64,64,64
50,64,64,64
64,0,64,64
64,4,64,64
64,59,64,64
64,64,64,64
64,7,64,64
42,64,64,64
34,0,64,34
35,0,64,35
36,0,64,36
64,0,64,64
37,0,64,37
9,16,44,25
64,3,64,64
64,60,64,64
64,2,64,64
64,21,64,64
1,64,64,64
64,4,64,64
38,0,64,38
64,38,64,64
64,64,64,64
64,1,64,64
60,1,64,61
64,5,64,64
64,4,64,64
31,47,64,64
20,64,64,64
64,22,64,64
5,64,64,64
64,4,64,64
30,11,64,41
64,64,64,64
64,64,64,64
64,64,64,64
64,10,64,64
0,22,54,22
0,64,64,64
64,36,64,64
64,64,64,64
64,10,64,64
1,64,64,64
64,11,64,64
43,64,64,64
61,0,64,61
18,16,64,34
64,9,64,64
64,0,64,64
64,45,64,64
20,64,64,64
64,64,64,64
64,64,64,64
64,28,64,64
64,24,64,64
64,1,64,64
64,3,64,64
64,64,64,64
16,33,64,49
64,44,64,64
3,64,64,64
64,4,64,64
59,57,64,64
64,64,64,64
64,40,64,64
64,14,64,64
2,64,64,64
2,64,64,64
2,64,64,64
64,23,64,64
19,40,64,59
64,18,64,64
18,64,64,64
17,64,64,64
64,64,64,64
64,64,64,64
9,42,64,46
64,64,64,64
39,0,64,39
1,49,64,49
64,64,64,64
64,58,64,64
3,64,64,64
64,64,64,64
64,10,64,64
2,38,64,40
64,12,64,64
64,5,64,64
64,29,64,64
64,1,64,64
64,12,64,64
64,64,64,64
0,64,64,64
64,64,64,64
64,64,64,64
64,64,64,64
64,59,64,64
64,64,64,64
64,60,64,64
64,64,64,64
64,12,64,64
64,64,64,64
9,45,64,54
64,64,64,64
64,64,64,64
64,64,64,64
64,58,64,64
10,64,64,64
64,36,64,64
64,63,64,64
64,2,64,64
64,64,64,64
64,18,64,64
55,64,64,64
31,8,58,39
0,64,64,64
64,64,64,64
64,64,64,64
1,64,64,64
56,64,64,64
2,64,64,64
64,64,64,64
52,64,64,64
64,64,64,64
64,64,64,64
64,63,64,64
64,6,64,64
64,7,64,64
64,13,64,64
39,64,64,64
12,64,64,64
64,64,64,64
28,4,64,31
4,64,64,64
64,64,64,64
64,64,64,64
27,64,64,64
53,64,64,64
64,3,64,64
64,11,64,64
64,64,64,64
1,64,64,64
38,17,64,55
64,3,64,64
64,64,64,64
57,64,64,64
62,10,64,64
64,2,64,64
64,39,64,64
38,64,64,64
2,64,64,64
21,3,39,21
62,54,64,64
64,0,64,64
64,1,64,64
10,64,64,64
61,64,64,64
64,6,64,64
4,64,64,64
64,64,64,64
64,14,64,64
0,3,5,3
64,64,64,64
2,1,7,3
60,0,64,60
61,0,64,61
42,32,64,64
4,24,64,28
64,14,64,64
64,1,64,64
7,64,64,64
63,64,64,64
4,64,64,64
38,64,64,64
4,64,64,64
64,0,64,64
64,4,64,64
64,11,64,64
64,25,64,64
64,5,64,64
17,11,44,28
2,64,64,64
64,60,64,64
64,50,64,64
64,26,64,64
0,64,64,64
0,41,64,41
60,2,64,60
64,64,64,64
64,40,64,64
64,64,64,64
6,64,64,64
64,64,64,64
2,64,64,64
64,2,64,64
64,61,64,64
5,64,64,64
41,64,64,64
64,64,64,64
64,32,64,64
64,58,64,64
3,64,64,64
10,64,64,64
52,0,64,52
64,7,64,64
64,2,64,64
64,64,64,64
64,0,64,64
5,64,64,64
64,18,64,64
64,64,64,64
24,64,64,64
64,39,64,64
64,3,64,64
64,19,64,64
64,3,64,64
3,56,64,59
4,64,64,64
44,0,64,44
64,13,64,64
64,64,64,64
64,64,64,64
64,64,64,64
0,42,64,42
48,64,64,64
64,0,64,64
47,64,64,64
54,64,64,64
0,48,64,48
48,64,64,64
4,64,64,64
17,8,43,25
9,64,64,64
59,34,64,64
11,36,64,46
64,64,64,64
2,53,64,55
11,64,64,64
5,64,64,64
64,12,64,64
64,6,64,64
64,7,64,64
4,64,64,64
43,64,64,64
1,36,64,37
64,4,64,64
64,0,64,64
40,0,64,40
64,4,64,64
1,64,64,64
62,10,64,64
14,64,64,64
1,64,64,64
64,11,64,64
58,64,64,64
4,64,64,64
64,0,64,64
64,64,64,64
60,64,64,64
64,0,64,64
64,9,64,64
64,64,64,64
49,64,64,64
8,64,64,64
32,64,64,64
64,64,64,64
6,64,64,64
4,64,64,64
7,64,64,64
64,1,64,64
64,64,64,64
64,61,64,64
64,6,64,64
42,0,64,42
7,64,64,64
64,64,64,64
64,64,64,64
39,64,64,64
64,5,64,64
40,64,64,64
64,64,64,64
64,64,64,64
64,64,64,64
45,48,64,64
39,63,64,64
56,0,64,56
64,52,64,64
64,1,64,64
64,6,64,64
11,64,64,64
27,64,64,64
16,0,31,16
64,64,64,64
0,64,64,64
64,64,64,64
35,20,64,55
64,13,64,64
64,53,64,64
64,64,64,64
9,0,21,9
4,6,20,8
64,44,64,64
63,64,64,64
64,64,64,64
0,0,0,0
10,43,64,47
64,4,64,64
54,29,64,64
64,64,64,64
64,64,64,64
64,56,64,64
64,4,64,64
64,0,64,64
64,23,64,64
64,64,64,64
1,64,64,64
3,64,64,64
64,64,64,64
18,64,64,64
64,64,64,64
54,64,64,64
64,64,64,64
47,44,64,64
4,16,64,20
13,56,64,64
21,16,62,36
55,64,64,64
10,64,64,64
50,60,64,64
6,64,64,64
64,64,64,64
64,3,64,64
64,14,64,64
64,64,64,64
64,64,64,64
64,19,64,64
1,3,6,4
56,64,64,64
64,64,64,64
64,8,64,64
48,64,64,64
64,64,64,64
64,3,64,64
4,64,64,64
64,7,64,64
64,5,64,64
64,13,64,64
64,64,64,64
64,4,64,64
3,64,64,64
64,0,64,64
64,64,64,64
30,40,64,64
57,64,64,64
64,64,64,64
64,36,64,64
64,64,64,64
