flow_id,source_ip,source_port,destination_ip,destination_port,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_per_s,flow_packets_per_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_per_s,bwd_packets_per_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
820712238782624,185.202.255.53,443,185.239.62.122,65398,6,52235,3,1,54,117,54,0,18.000000,31.176915,117,117,117.000000,0.000000,3273.667081,76.577008,17411.666667,26380.706441,47768,40,52235,26117.500000,36879.154173,52195,40,0,0.000000,0.000000,0,0,1,1,0,0,120,40,57.432756,19.144252,0,117,42.750000,55.661926,3098.250000,0,0,0,2,4,0,0,0,0.333333,42.750000,18.000000,117.000000,513,65,1,20,52235.000000,0.000000,52235,52235,0.000000,0.000000,0,0,0
818750442215588,8.8.8.8,53,185.239.61.100,62249,17,0,1,0,127,0,127,127,127.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,0,0.000000,0.000000,127,127,127.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,127.000000,127.000000,0.000000,-1,-1,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
692614177396926,77.60.78.217,49903,185.239.60.34,5514,17,0,1,0,214,0,214,214,214.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,0,0.000000,0.000000,214,214,214.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,214.000000,214.000000,0.000000,-1,-1,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
619069989886144,185.41.138.25,64358,52.123.200.57,443,6,62531,2,1,58,47,58,0,29.000000,41.012193,47,47,47.000000,0.000000,1679.167133,47.976204,31265.500000,30945.114065,53147,9384,62531,62531.000000,0.000000,62531,62531,0,0.000000,0.000000,0,0,1,1,0,0,80,40,31.984136,15.992068,0,58,35.000000,30.805844,949.000000,0,0,0,2,3,0,0,0,0.500000,35.000000,29.000000,47.000000,255,16382,1,20,62531.000000,0.000000,62531,62531,0.000000,0.000000,0,0,0
716725867681996,185.239.61.58,59512,54.73.133.158,443,6,26302,1,1,274,0,274,274,274.000000,0.000000,0,0,0.000000,0.000000,10417.458748,76.039845,26302.000000,0.000000,26302,26302,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,1,0,0,0,40,40,38.019922,38.019922,0,274,137.000000,193.747258,37538.000000,0,0,0,1,2,0,0,0,1.000000,137.000000,274.000000,0.000000,343,425,1,20,26302.000000,0.000000,26302,26302,0.000000,0.000000,0,0,0
287780629420246,185.41.138.25,63536,185.232.249.134,53,17,3567,1,1,38,234,38,38,38.000000,0.000000,234,234,234.000000,0.000000,76254.555649,560.695262,3567.000000,0.000000,3567,3567,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,28,280.347631,280.347631,38,234,136.000000,138.592929,19208.000000,0,0,0,0,0,0,0,0,1.000000,136.000000,38.000000,234.000000,-1,-1,0,0,3567.000000,0.000000,3567,3567,0.000000,0.000000,0,0,0
608762935285979,185.41.136.49,8,10.91.37.109,0,1,0,1,0,56,0,56,56,56.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,0,0.000000,0.000000,56,56,56.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,56.000000,56.000000,0.000000,-1,-1,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
328107932096767,185.41.136.49,8,10.91.36.125,0,1,5105,1,1,56,56,56,56,56.000000,0.000000,56,56,56.000000,0.000000,21939.275220,391.772772,5105.000000,0.000000,5105,5105,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,28,195.886386,195.886386,56,56,56.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,1.000000,56.000000,56.000000,56.000000,-1,-1,0,0,5105.000000,0.000000,5105,5105,0.000000,0.000000,0,0,0
522856440305963,18.239.94.116,443,185.239.60.185,35337,6,10241,3,3,39,0,39,0,13.000000,22.516660,0,0,0.000000,0.000000,3808.221853,585.880285,2048.200000,2754.743763,5336,12,10241,5120.500000,7224.509983,10229,12,113,56.500000,47.376154,90,23,1,0,0,0,156,156,292.940143,292.940143,0,39,6.500000,15.921683,253.500000,2,0,0,1,6,0,0,0,1.000000,6.500000,13.000000,0.000000,145,2114,1,32,10241.000000,0.000000,10241,10241,0.000000,0.000000,0,0,0
559777979275570,185.41.138.82,50234,8.8.8.8,53,17,6363,1,1,39,561,39,39,39.000000,0.000000,561,561,561.000000,0.000000,94295.143800,314.317146,6363.000000,0.000000,6363,6363,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,28,157.158573,157.158573,39,561,300.000000,369.109740,136242.000000,0,0,0,0,0,0,0,0,1.000000,300.000000,39.000000,561.000000,-1,-1,0,0,6363.000000,0.000000,6363,6363,0.000000,0.000000,0,0,0
522356110563637,52.233.155.168,443,185.239.61.100,58417,6,1322099,20,16,2093,7469,161,0,104.650000,78.787038,679,156,466.812500,226.413845,7232.438721,27.229428,37774.257143,55078.704764,253875,3337,1322099,69584.157895,64088.194994,258069,4117,1306167,87077.800000,69184.548722,258048,18276,13,16,0,0,800,640,15.127460,12.101968,0,679,265.611111,242.178833,58650.587302,0,0,0,29,36,0,0,0,0.800000,265.611111,104.650000,466.812500,16385,255,13,20,1322099.000000,0.000000,1322099,1322099,0.000000,0.000000,0,0,0
531304106858816,34.237.73.95,443,185.239.61.52,56731,6,101370,2,1,261,0,261,0,130.500000,184.554870,0,0,0.000000,0.000000,2574.726250,29.594555,50685.000000,12118.396016,59254,42116,42116,42116.000000,0.000000,42116,42116,0,0.000000,0.000000,0,0,1,0,0,0,80,40,19.729703,9.864852,0,261,87.000000,150.688420,22707.000000,0,0,0,1,3,0,0,0,0.500000,87.000000,130.500000,0.000000,8194,1025,1,20,101370.000000,0.000000,101370,101370,0.000000,0.000000,0,0,0
550224670071112,185.46.182.121,443,185.239.63.146,59243,6,1025001,4,2,79,84,40,0,19.750000,22.808989,43,41,42.000000,1.414214,159.024235,5.853653,205000.200000,439461.548672,991064,3603,1025001,341667.000000,562412.684301,991064,12421,1012537,1012537.000000,0.000000,1012537,1012537,2,2,0,0,160,80,3.902435,1.951218,0,43,27.166667,21.084750,444.566667,0,0,0,4,6,0,0,0,0.500000,27.166667,19.750000,42.000000,2340,1019,2,20,1025001.000000,0.000000,1025001,1025001,0.000000,0.000000,0,0,0
416656726399316,185.41.136.49,8,10.91.32.198,0,1,1002280,2,2,112,112,56,56,56.000000,0.000000,56,56,56.000000,0.000000,223.490442,3.990901,334093.333333,574976.813434,998019,1524,999543,999543.000000,0.000000,999543,999543,1000756,1000756.000000,0.000000,1000756,1000756,0,0,0,0,56,56,1.995450,1.995450,56,56,56.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,1.000000,56.000000,56.000000,56.000000,-1,-1,0,0,1002280.000000,0.000000,1002280,1002280,0.000000,0.000000,0,0,0
826947720681817,185.239.60.185,64287,17.248.236.68,443,17,81552,1,2,1200,1096,1200,1200,1200.000000,0.000000,548,548,548.000000,0.000000,28153.815970,36.786345,40776.000000,52422.068330,77844,3708,0,0.000000,0.000000,0,0,77844,77844.000000,0.000000,77844,77844,0,0,0,0,28,56,12.262115,24.524230,548,1200,765.333333,376.432376,141701.333333,0,0,0,0,0,0,0,0,2.000000,765.333333,1200.000000,548.000000,-1,-1,0,0,81552.000000,0.000000,81552,81552,0.000000,0.000000,0,0,0
284670772877676,185.41.136.49,8,10.91.35.121,0,1,0,1,0,56,0,56,56,56.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,0,0.000000,0.000000,56,56,56.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,56.000000,56.000000,0.000000,-1,-1,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
825823396731247,185.41.138.77,34736,142.250.185.138,443,17,285314,4,5,521,1103,422,29,130.250000,194.527419,1003,21,220.600000,437.384042,5691.974456,31.544193,35664.250000,53540.196610,136629,8,277589,92529.666667,73237.250886,155695,12251,266248,66562.000000,71542.716308,145411,8,0,0,0,0,112,140,14.019642,17.524552,21,1003,180.444444,334.828729,112110.277778,0,0,0,0,0,0,0,0,1.250000,180.444444,130.250000,220.600000,-1,-1,0,0,285314.000000,0.000000,285314,285314,0.000000,0.000000,0,0,0
645359157942692,185.239.63.73,50558,17.253.52.125,123,17,0,1,0,48,0,48,48,48.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,0,0.000000,0.000000,48,48,48.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,48.000000,48.000000,0.000000,-1,-1,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
616384874191275,185.41.138.24,2324,52.123.137.11,443,6,0,1,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,40,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0,0,0,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,251,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
830431044344244,185.41.139.36,49815,20.50.88.227,443,6,5272,1,1,1,0,1,1,1.000000,0.000000,0,0,0.000000,0.000000,189.681335,379.362671,5272.000000,0.000000,5272,5272,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,40,52,189.681335,189.681335,0,1,0.500000,0.707107,0.500000,0,0,0,0,2,0,0,0,1.000000,0.500000,1.000000,0.000000,1025,16385,1,20,5272.000000,0.000000,5272,5272,0.000000,0.000000,0,0,0
463819699231169,77.222.72.66,59887,13.227.213.11,443,6,0,1,0,104,0,104,104,104.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,1,0,0,0,40,0,0.000000,0.000000,104,104,104.000000,0.000000,0.000000,0,0,0,1,1,0,0,0,0.000000,104.000000,104.000000,0.000000,253,-1,1,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
599544082766281,185.41.138.24,51645,80.112.248.142,443,17,8099,1,1,79,90,79,79,79.000000,0.000000,90,90,90.000000,0.000000,20866.773676,246.944067,8099.000000,0.000000,8099,8099,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,28,123.472034,123.472034,79,90,84.500000,7.778175,60.500000,0,0,0,0,0,0,0,0,1.000000,84.500000,79.000000,90.000000,-1,-1,0,0,8099.000000,0.000000,8099,8099,0.000000,0.000000,0,0,1
388632705931727,185.41.138.25,64762,52.108.11.12,443,6,0,1,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,40,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0,0,0,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,251,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
734351721208276,185.239.61.58,54890,51.116.253.168,443,6,16314,2,1,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,183.891136,8157.000000,2957.120559,10248,6066,16314,16314.000000,0.000000,16314,16314,0,0.000000,0.000000,0,0,0,0,0,0,80,40,122.594091,61.297045,0,0,0.000000,0.000000,0.000000,2,0,0,0,3,0,0,0,0.500000,0.000000,0.000000,0.000000,388,16385,0,20,16314.000000,0.000000,16314,16314,0.000000,0.000000,0,0,0
615706814683617,185.239.62.178,20034,1.1.1.1,853,6,6031,2,0,72,0,72,0,36.000000,50.911688,0,0,0.000000,0.000000,11938.318687,331.619964,6031.000000,0.000000,6031,6031,6031,6031.000000,0.000000,6031,6031,0,0.000000,0.000000,0,0,1,0,0,0,104,0,331.619964,0.000000,0,72,36.000000,50.911688,2592.000000,0,0,0,1,2,0,0,0,0.000000,36.000000,36.000000,0.000000,16,-1,1,32,6031.000000,0.000000,6031,6031,0.000000,0.000000,0,0,0
790854174546435,185.41.138.43,6092,104.16.79.73,443,6,0,1,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,52,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0,0,1,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,181,-1,0,32,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
803446496533007,52.97.200.130,443,185.41.137.186,63527,6,61157,1,1,47,0,47,47,47.000000,0.000000,0,0,0.000000,0.000000,768.513825,32.702716,61157.000000,0.000000,61157,61157,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,1,0,0,0,40,40,16.351358,16.351358,0,47,23.500000,33.234019,1104.500000,0,0,0,1,2,0,0,0,1.000000,23.500000,47.000000,0.000000,16384,255,1,20,61157.000000,0.000000,61157,61157,0.000000,0.000000,0,0,0
637779764615710,185.239.61.100,64996,52.111.243.70,443,6,9123,1,1,1,0,1,1,1.000000,0.000000,0,0,0.000000,0.000000,109.613066,219.226132,9123.000000,0.000000,9123,9123,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,40,52,109.613066,109.613066,0,1,0.500000,0.707107,0.500000,0,0,0,0,2,0,0,0,1.000000,0.500000,1.000000,0.000000,1025,16380,1,20,9123.000000,0.000000,9123,9123,0.000000,0.000000,0,0,0
410843163564593,77.222.72.66,12654,3.124.59.179,10390,17,1335399,50,0,8600,0,172,172,172.000000,0.000000,0,0,0.000000,0.000000,6440.022795,37.441993,27253.040816,14275.615969,79909,13211,1335399,27253.040816,14275.615969,79909,13211,0,0.000000,0.000000,0,0,0,0,0,0,1400,0,37.441993,0.000000,172,172,172.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,172.000000,172.000000,0.000000,-1,-1,0,0,1335399.000000,0.000000,1335399,1335399,0.000000,0.000000,0,0,0
795641840769595,185.239.60.50,55345,104.16.118.116,443,6,111474,4,5,426,1060,352,0,106.500000,164.601539,903,0,212.000000,389.273040,13330.462709,80.736315,13934.250000,36470.547987,104139,11,111474,37158.000000,63559.155210,110548,19,105087,26271.750000,51913.222384,104139,11,3,3,0,0,160,200,35.882807,44.853508,0,903,165.111111,298.359868,89018.611111,0,0,0,6,9,0,1,0,1.250000,165.111111,106.500000,212.000000,8203,10,3,20,111474.000000,0.000000,111474,111474,0.000000,0.000000,0,0,0
516954068851267,185.239.60.162,11378,45.43.62.22,8802,17,9479,1,1,165,56,165,165,165.000000,0.000000,56,56,56.000000,0.000000,23314.695643,210.992721,9479.000000,0.000000,9479,9479,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,28,105.496360,105.496360,56,165,110.500000,77.074639,5940.500000,0,0,0,0,0,0,0,0,1.000000,110.500000,165.000000,56.000000,-1,-1,0,0,9479.000000,0.000000,9479,9479,0.000000,0.000000,0,0,0
353531567315525,185.239.61.20,35147,212.185.107.228,257,6,7,2,0,2750,0,1448,1302,1375.000000,103.237590,0,0,0.000000,0.000000,392857142.857143,285714.285714,7.000000,0.000000,7,7,7,7.000000,0.000000,7,7,0,0.000000,0.000000,0,0,1,0,0,0,104,0,285714.285714,0.000000,1302,1448,1375.000000,103.237590,10658.000000,0,0,0,1,2,0,0,0,0.000000,1375.000000,1375.000000,0.000000,319,-1,2,32,7.000000,0.000000,7,7,0.000000,0.000000,0,0,0
835292752943718,99.83.237.20,443,185.41.137.98,51118,6,1206,1,1,46,0,46,46,46.000000,0.000000,0,0,0.000000,0.000000,38142.620232,1658.374793,1206.000000,0.000000,1206,1206,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,1,0,0,0,52,52,829.187396,829.187396,0,46,23.000000,32.526912,1058.000000,0,0,0,1,2,0,0,0,1.000000,23.000000,46.000000,0.000000,265,85,1,32,1206.000000,0.000000,1206,1206,0.000000,0.000000,0,0,0
661465971071597,185.239.60.73,56241,149.210.205.204,53,17,3407,1,1,23,98,23,23,23.000000,0.000000,98,98,98.000000,0.000000,35515.115938,587.026710,3407.000000,0.000000,3407,3407,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,28,293.513355,293.513355,23,98,60.500000,53.033009,2812.500000,0,0,0,0,0,0,0,0,1.000000,60.500000,23.000000,98.000000,-1,-1,0,0,3407.000000,0.000000,3407,3407,0.000000,0.000000,0,0,0
525157420145271,54.221.122.227,443,185.41.137.98,38106,6,3781,1,1,520,0,520,520,520.000000,0.000000,0,0,0.000000,0.000000,137529.754033,528.960592,3781.000000,0.000000,3781,3781,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,1,0,0,0,52,52,264.480296,264.480296,0,520,260.000000,367.695526,135200.000000,0,0,0,1,2,0,0,0,1.000000,260.000000,520.000000,0.000000,115,85,1,32,3781.000000,0.000000,3781,3781,0.000000,0.000000,0,0,0
593848145058427,185.41.137.98,58511,150.171.29.10,443,6,113688,5,5,524,184,402,0,104.800000,169.631070,145,0,36.800000,62.798885,6227.570192,87.960031,12632.000000,31834.603158,96935,13,113688,28422.000000,47125.533383,98434,110,99315,24828.750000,48977.021091,98291,13,3,2,0,0,200,200,43.980015,43.980015,0,402,70.800000,125.801254,15825.955556,0,0,0,5,10,0,0,0,1.000000,70.800000,104.800000,36.800000,85,16384,3,20,113688.000000,0.000000,113688,113688,0.000000,0.000000,0,0,0
655068975962752,185.239.60.55,44234,91.109.27.84,443,6,8086,1,1,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,247.341083,8086.000000,0.000000,8086,8086,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,52,52,123.670542,123.670542,0,0,0.000000,0.000000,0.000000,0,0,0,0,2,0,0,0,1.000000,0.000000,0.000000,0.000000,3334,435,0,32,8086.000000,0.000000,8086,8086,0.000000,0.000000,0,0,0
820366510627459,40.64.145.245,443,185.41.138.25,62562,6,58691,1,1,92,0,92,92,92.000000,0.000000,0,0,0.000000,0.000000,1567.531649,34.076775,58691.000000,0.000000,58691,58691,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,1,0,0,0,40,40,17.038387,17.038387,0,92,46.000000,65.053824,4232.000000,0,0,0,1,2,0,0,0,1.000000,46.000000,92.000000,0.000000,16381,2044,1,20,58691.000000,0.000000,58691,58691,0.000000,0.000000,0,0,0
835199759784609,99.83.237.20,443,185.41.137.98,56253,6,0,1,0,45,0,45,45,45.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,1,0,0,0,52,0,0.000000,0.000000,45,45,45.000000,0.000000,0.000000,0,0,0,1,1,0,0,0,0.000000,45.000000,45.000000,0.000000,265,-1,1,32,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
474019187759798,185.239.60.62,60360,145.58.50.74,80,6,1153795,7,29,0,30016,0,0,0.000000,0.000000,1608,536,1035.034483,199.065403,26015.019999,31.201383,32965.571429,61348.964507,193951,11,1083946,180657.666667,54243.659477,210703,70969,965288,34474.571429,60879.440384,195274,11,0,26,0,0,280,1160,6.066936,25.134448,0,1608,833.777778,451.994887,204299.377778,0,0,0,26,36,0,0,0,4.142857,833.777778,0.000000,1035.034483,18096,42062,0,20,1153795.000000,0.000000,1153795,1153795,0.000000,0.000000,0,0,1
511842406210231,185.41.139.36,39288,104.26.6.81,443,6,1315470,19,36,7453,24564,1176,0,392.263158,479.145865,1460,0,682.333333,655.404303,24338.829468,41.810152,24360.555556,41461.424235,135759,2,1312084,72893.555556,45563.540763,140424,3086,1311706,37477.314286,55472.002321,192965,2,8,19,0,0,760,1440,14.443507,27.366645,0,1460,582.127273,611.816907,374319.927946,0,0,0,27,55,0,0,0,1.894737,582.127273,392.263158,682.333333,1028,152,8,20,1315470.000000,0.000000,1315470,1315470,0.000000,0.000000,0,0,0
500977404975821,20.50.80.214,443,185.41.138.82,62437,6,73479,6,6,6950,3237,6403,0,1158.333333,2575.101448,1440,0,539.500000,629.842441,138638.250384,163.311967,6679.909091,7925.620297,24015,10,68616,13723.200000,17021.385599,33799,10,66705,13341.000000,14456.110386,29656,19,3,4,0,0,252,240,81.655983,81.655983,0,6403,848.916667,1816.292651,3298918.992424,0,1,0,7,12,0,0,0,1.000000,848.916667,1158.333333,539.500000,65535,1024,3,20,73479.000000,0.000000,73479,73479,0.000000,0.000000,0,0,1
516208385891028,185.41.138.101,63424,213.208.136.228,514,6,65592,1,1,941,0,941,941,941.000000,0.000000,0,0,0.000000,0.000000,14346.261739,30.491523,65592.000000,0.000000,65592,65592,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,1,0,0,0,40,40,15.245762,15.245762,0,941,470.500000,665.387481,442740.500000,0,0,0,1,2,0,0,0,1.000000,470.500000,941.000000,0.000000,28947,32746,1,20,65592.000000,0.000000,65592,65592,0.000000,0.000000,0,0,0
303251034184427,185.239.61.58,49636,52.108.24.27,443,6,48362,4,2,3041,34,1440,0,760.250000,787.654905,34,0,17.000000,24.041631,63582.978371,124.064348,9672.400000,14007.566573,33806,14,48362,16120.666667,27891.503049,48327,14,33806,33806.000000,0.000000,33806,33806,1,1,0,0,160,80,82.709565,41.354783,0,1440,512.500000,720.879948,519667.900000,0,0,0,2,6,0,0,0,0.500000,512.500000,760.250000,17.000000,365,16385,3,20,48362.000000,0.000000,48362,48362,0.000000,0.000000,0,0,0
777086600846061,185.46.182.121,443,185.41.139.114,32982,6,21592,2,1,32,34,32,0,16.000000,22.627417,34,34,34.000000,0.000000,3056.687662,138.940348,10796.000000,1245.922148,11677,9915,21592,21592.000000,0.000000,21592,21592,0,0.000000,0.000000,0,0,1,1,0,0,80,40,92.626899,46.313449,0,34,22.000000,19.078784,364.000000,0,0,0,2,3,0,0,0,0.500000,22.000000,16.000000,34.000000,2340,1020,1,20,21592.000000,0.000000,21592,21592,0.000000,0.000000,0,0,0
428818788162292,52.123.135.24,443,185.41.138.24,37899,6,0,1,0,524,0,524,524,524.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,52,0,0.000000,0.000000,524,524,524.000000,0.000000,0.000000,0,0,0,0,1,0,0,0,0.000000,524.000000,524.000000,0.000000,16387,-1,1,32,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
685511109417727,185.41.138.117,8,8.8.8.8,0,1,6728,1,1,1,1,1,1,1.000000,0.000000,1,1,1.000000,0.000000,297.265161,297.265161,6728.000000,0.000000,6728,6728,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,28,148.632580,148.632580,1,1,1.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,1.000000,1.000000,1.000000,1.000000,-1,-1,0,0,6728.000000,0.000000,6728,6728,0.000000,0.000000,0,0,0
745293722262272,185.239.60.122,51913,8.8.8.8,53,17,0,1,0,49,0,49,49,49.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,0,0.000000,0.000000,49,49,49.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,49.000000,49.000000,0.000000,-1,-1,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
285646455085824,81.172.236.80,54537,185.41.138.172,14598,17,0,1,0,336,0,336,336,336.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,0,0.000000,0.000000,336,336,336.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,336.000000,336.000000,0.000000,-1,-1,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
613907802659602,185.41.139.36,21444,20.50.88.227,443,6,4612,1,1,1,0,1,1,1.000000,0.000000,0,0,0.000000,0.000000,216.825672,433.651344,4612.000000,0.000000,4612,4612,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,40,52,216.825672,216.825672,0,1,0.500000,0.707107,0.500000,0,0,0,0,2,0,0,0,1.000000,0.500000,1.000000,0.000000,1025,16385,1,20,4612.000000,0.000000,4612,4612,0.000000,0.000000,0,0,0
657249536023338,209.104.5.18,9993,185.41.138.172,30736,17,0,1,0,137,0,137,137,137.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,0,0.000000,0.000000,137,137,137.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,137.000000,137.000000,0.000000,-1,-1,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
620603981142849,185.41.138.53,37987,185.232.249.134,53,17,3377,1,1,47,440,47,47,47.000000,0.000000,440,440,440.000000,0.000000,144210.838022,592.241635,3377.000000,0.000000,3377,3377,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,28,296.120817,296.120817,47,440,243.500000,277.892965,77224.500000,0,0,0,0,0,0,0,0,1.000000,243.500000,47.000000,440.000000,-1,-1,0,0,3377.000000,0.000000,3377,3377,0.000000,0.000000,0,0,0
491185071627081,185.239.61.100,39573,149.143.87.82,123,17,6178,1,1,48,48,48,48,48.000000,0.000000,48,48,48.000000,0.000000,15539.009388,323.729362,6178.000000,0.000000,6178,6178,0,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,28,28,161.864681,161.864681,48,48,48.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,1.000000,48.000000,48.000000,48.000000,-1,-1,0,0,6178.000000,0.000000,6178,6178,0.000000,0.000000,0,0,0
